,Line Name,Line Description,Units,isoprenol,rep,line_name_norep,nt_string,cycle,is_control,sorted_gene_list,number_of_grna,dbtl1_filter,dbtl3_filter,dbtl4_filter,dbtl5_filter,gRNA_1,gRNA_2,gRNA_3,gRNA_4,line_name_norep_cycle,control_plate,PP_0001,PP_0103,PP_0104,PP_0105,PP_0106,PP_0168,PP_0225,PP_0226,PP_0277,PP_0338,PP_0362,PP_0368,PP_0437,PP_0528,PP_0548,PP_0582,PP_0597,PP_0654,PP_0658,PP_0691,PP_0751,PP_0774,PP_0806,PP_0812,PP_0813,PP_0814,PP_0815,PP_0897,PP_0944,PP_0999,PP_1023,PP_1031,PP_1157,PP_1240,PP_1251,PP_1317,PP_1318,PP_1319,PP_1394,PP_1444,PP_1457,PP_1506,PP_1607,PP_1610,PP_1620,PP_1664,PP_1755,PP_1769,PP_1770,PP_1777,PP_2095,PP_2112,PP_2136,PP_2137,PP_2213,PP_2339,PP_2471,PP_2589,PP_2925,PP_3071,PP_3122,PP_3123,PP_3280,PP_3282,PP_3355,PP_3365,PP_3394,PP_3578,PP_3744,PP_3754,PP_3755,PP_4011,PP_4012,PP_4043,PP_4116,PP_4119,PP_4120,PP_4121,PP_4122,PP_4123,PP_4128,PP_4130,PP_4159,PP_4160,PP_4161,PP_4174,PP_4175,PP_4185,PP_4186,PP_4187,PP_4188,PP_4189,PP_4191,PP_4192,PP_4193,PP_4194,PP_4266,PP_4487,PP_4549,PP_4550,PP_4635,PP_4636,PP_4650,PP_4651,PP_4667,PP_4678,PP_4679,PP_4702,PP_4737,PP_4862,PP_4894,PP_5064,PP_5128,PP_5186,PP_5203,PP_5288,PP_5335,PP_5416,PP_5417,PP_5419,PP_5420,has_cycle1_gene,pass_to_art,cumulative_rep,line_name_art
1256,PP_0437_PP_0815-R1,DBTL5_P3_006,mg/L,354.4465,1,PP_0437_PP_0815,,5,False,['PP_0437' 'PP_0815'],2,True,True,True,True,PP_0437,PP_0815,,,PP_0437_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0437_PP_0815-R1
1257,PP_0528_PP_0751-R1,DBTL5_P3_007,mg/L,496.3058,1,PP_0528_PP_0751,,5,False,['PP_0528' 'PP_0751'],2,True,True,True,True,PP_0528,PP_0751,,,PP_0528_PP_0751_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0528_PP_0751-R1
1258,PP_0528_PP_0812-R1,DBTL5_P3_008,mg/L,428.0768,1,PP_0528_PP_0812,,5,False,['PP_0528' 'PP_0812'],2,True,True,True,True,PP_0528,PP_0812,,,PP_0528_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0528_PP_0812-R1
1259,PP_0814_PP_0815_PP_1769-R2,DBTL5_P3_009,mg/L,245.7095,2,PP_0814_PP_0815_PP_1769,,5,False,['PP_0814' 'PP_0815' 'PP_1769'],3,True,True,True,False,PP_0814,PP_0815,PP_1769,,PP_0814_PP_0815_PP_1769_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0814_PP_0815_PP_1769-R2
1260,PP_0814_PP_0815_PP_2136-R2,DBTL5_P3_010,mg/L,478.4361,2,PP_0814_PP_0815_PP_2136,,5,False,['PP_0814' 'PP_0815' 'PP_2136'],3,True,True,True,True,PP_0814,PP_0815,PP_2136,,PP_0814_PP_0815_PP_2136_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0814_PP_0815_PP_2136-R2
1261,PP_0437_PP_0751-R2,DBTL5_P3_011,mg/L,129.9221,2,PP_0437_PP_0751,,5,False,['PP_0437' 'PP_0751'],2,True,True,True,True,PP_0437,PP_0751,,,PP_0437_PP_0751_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0437_PP_0751-R2
1262,PP_0437_PP_0812-R2,DBTL5_P3_012,mg/L,367.4261,2,PP_0437_PP_0812,,5,False,['PP_0437' 'PP_0812'],2,True,True,True,True,PP_0437,PP_0812,,,PP_0437_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0437_PP_0812-R2
1263,PP_0437_PP_0813-R2,DBTL5_P3_013,mg/L,315.0045,2,PP_0437_PP_0813,,5,False,['PP_0437' 'PP_0813'],2,True,True,True,True,PP_0437,PP_0813,,,PP_0437_PP_0813_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0437_PP_0813-R2
1264,PP_0437_PP_0815-R2,DBTL5_P3_014,mg/L,358.0865,2,PP_0437_PP_0815,,5,False,['PP_0437' 'PP_0815'],2,True,True,True,True,PP_0437,PP_0815,,,PP_0437_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0437_PP_0815-R2
1265,PP_0528_PP_0751-R2,DBTL5_P3_015,mg/L,501.3062,2,PP_0528_PP_0751,,5,False,['PP_0528' 'PP_0751'],2,True,True,True,True,PP_0528,PP_0751,,,PP_0528_PP_0751_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0528_PP_0751-R2
1266,PP_0528_PP_0812-R2,DBTL5_P3_016,mg/L,412.2365,2,PP_0528_PP_0812,,5,False,['PP_0528' 'PP_0812'],2,True,True,True,True,PP_0528,PP_0812,,,PP_0528_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0528_PP_0812-R2
1267,PP_0814_PP_0815_PP_1769-R3,DBTL5_P3_017,mg/L,216.942,3,PP_0814_PP_0815_PP_1769,,5,False,['PP_0814' 'PP_0815' 'PP_1769'],3,True,True,True,False,PP_0814,PP_0815,PP_1769,,PP_0814_PP_0815_PP_1769_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0814_PP_0815_PP_1769-R3
1268,PP_0814_PP_0815_PP_2136-R3,DBTL5_P3_018,mg/L,494.6353,3,PP_0814_PP_0815_PP_2136,,5,False,['PP_0814' 'PP_0815' 'PP_2136'],3,True,True,True,True,PP_0814,PP_0815,PP_2136,,PP_0814_PP_0815_PP_2136_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0814_PP_0815_PP_2136-R3
1269,PP_0437_PP_0751-R3,DBTL5_P3_019,mg/L,120.9927,3,PP_0437_PP_0751,,5,False,['PP_0437' 'PP_0751'],2,True,True,True,True,PP_0437,PP_0751,,,PP_0437_PP_0751_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0437_PP_0751-R3
1270,PP_0437_PP_0812-R3,DBTL5_P3_020,mg/L,355.3817,3,PP_0437_PP_0812,,5,False,['PP_0437' 'PP_0812'],2,True,True,True,True,PP_0437,PP_0812,,,PP_0437_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0437_PP_0812-R3
1271,PP_0437_PP_0813-R3,DBTL5_P3_021,mg/L,318.4528,3,PP_0437_PP_0813,,5,False,['PP_0437' 'PP_0813'],2,True,True,True,True,PP_0437,PP_0813,,,PP_0437_PP_0813_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0437_PP_0813-R3
1272,PP_0437_PP_0815-R3,DBTL5_P3_022,mg/L,366.2382,3,PP_0437_PP_0815,,5,False,['PP_0437' 'PP_0815'],2,True,True,True,True,PP_0437,PP_0815,,,PP_0437_PP_0815_c5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0437_PP_0815-R3
1273,PP_0528_PP_0751-R3,DBTL5_P3_023,mg/L,468.2586,3,PP_0528_PP_0751,,5,False,['PP_0528' 'PP_0751'],2,True,True,True,True,PP_0528,PP_0751,,,PP_0528_PP_0751_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0528_PP_0751-R3
1274,PP_0528_PP_0812-R3,DBTL5_P3_024,mg/L,444.1071,3,PP_0528_PP_0812,,5,False,['PP_0528' 'PP_0812'],2,True,True,True,True,PP_0528,PP_0812,,,PP_0528_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0528_PP_0812-R3
1275,PP_0528_PP_0813-R1,DBTL5_P3_025,mg/L,373.6773,1,PP_0528_PP_0813,,5,False,['PP_0528' 'PP_0813'],2,True,True,True,True,PP_0528,PP_0813,,,PP_0528_PP_0813_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0528_PP_0813-R1
1276,PP_0528_PP_1317-R1,DBTL5_P3_026,mg/L,373.2845,1,PP_0528_PP_1317,,5,False,['PP_0528' 'PP_1317'],2,True,True,True,True,PP_0528,PP_1317,,,PP_0528_PP_1317_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0528_PP_1317-R1
1277,PP_0751_PP_0812-R1,DBTL5_P3_027,mg/L,498.2724,1,PP_0751_PP_0812,,5,False,['PP_0751' 'PP_0812'],2,True,True,True,True,PP_0751,PP_0812,,,PP_0751_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_0812-R1
1278,PP_0751_PP_1317-R1,DBTL5_P3_028,mg/L,182.8457,1,PP_0751_PP_1317,,5,False,['PP_0751' 'PP_1317'],2,True,True,True,True,PP_0751,PP_1317,,,PP_0751_PP_1317_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_1317-R1
1279,PP_0751_PP_1769-R1,DBTL5_P3_029,mg/L,181.6632,1,PP_0751_PP_1769,,5,False,['PP_0751' 'PP_1769'],2,True,True,True,False,PP_0751,PP_1769,,,PP_0751_PP_1769_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_1769-R1
1280,PP_0751_PP_2136-R1,DBTL5_P3_030,mg/L,229.7295,1,PP_0751_PP_2136,,5,False,['PP_0751' 'PP_2136'],2,True,True,True,True,PP_0751,PP_2136,,,PP_0751_PP_2136_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_2136-R1
1281,PP_0751_PP_4120-R1,DBTL5_P3_031,mg/L,213.0452,1,PP_0751_PP_4120,,5,False,['PP_0751' 'PP_4120'],2,True,True,True,False,PP_0751,PP_4120,,,PP_0751_PP_4120_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0751_PP_4120-R1
1282,Control_P3-R1,DBTL5_P3_032,mg/L,179.2152,7,Control,,5,True,[],0,True,True,True,True,,,,,Control_c5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,7,Control-R7
1283,PP_0528_PP_0813-R2,DBTL5_P3_033,mg/L,406.1983,2,PP_0528_PP_0813,,5,False,['PP_0528' 'PP_0813'],2,True,True,True,True,PP_0528,PP_0813,,,PP_0528_PP_0813_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0528_PP_0813-R2
1284,PP_0528_PP_1317-R2,DBTL5_P3_034,mg/L,377.8972,2,PP_0528_PP_1317,,5,False,['PP_0528' 'PP_1317'],2,True,True,True,True,PP_0528,PP_1317,,,PP_0528_PP_1317_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0528_PP_1317-R2
1285,PP_0751_PP_0812-R2,DBTL5_P3_035,mg/L,483.746,2,PP_0751_PP_0812,,5,False,['PP_0751' 'PP_0812'],2,True,True,True,True,PP_0751,PP_0812,,,PP_0751_PP_0812_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_0812-R2
1286,PP_0751_PP_1317-R2,DBTL5_P3_036,mg/L,208.302,2,PP_0751_PP_1317,,5,False,['PP_0751' 'PP_1317'],2,True,True,True,True,PP_0751,PP_1317,,,PP_0751_PP_1317_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_1317-R2
1287,PP_0751_PP_1769-R2,DBTL5_P3_037,mg/L,171.4175,2,PP_0751_PP_1769,,5,False,['PP_0751' 'PP_1769'],2,True,True,True,False,PP_0751,PP_1769,,,PP_0751_PP_1769_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_1769-R2
1288,PP_0751_PP_2136-R2,DBTL5_P3_038,mg/L,213.8293,2,PP_0751_PP_2136,,5,False,['PP_0751' 'PP_2136'],2,True,True,True,True,PP_0751,PP_2136,,,PP_0751_PP_2136_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_2136-R2
1289,PP_0751_PP_4120-R2,DBTL5_P3_039,mg/L,208.0717,2,PP_0751_PP_4120,,5,False,['PP_0751' 'PP_4120'],2,True,True,True,False,PP_0751,PP_4120,,,PP_0751_PP_4120_c5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0751_PP_4120-R2
