Line Name,cycle,is_control,number_of_grna,isoprenol,to_keep_improved,line_name_norep,global_median_isoprenol,global_max_isoprenol,color
PP_4188-R1,0,False,1,223.0204,True,PP_4188,168.30270000000002,412.20373,normal
PP_0813-R6,0,False,1,222.43527,True,PP_0813,168.30270000000002,412.20373,normal
PP_1607_NT1-R1,0,False,1,221.75333,True,PP_1607_NT1,168.30270000000002,412.20373,normal
PP_1506-R3,0,False,1,221.39902,True,PP_1506,168.30270000000002,412.20373,normal
PP_0806-R1,0,False,1,220.38507,False,PP_0806,168.30270000000002,412.20373,normal
PP_5335-R2,0,False,1,218.77213,False,PP_5335,168.30270000000002,412.20373,normal
PP_2471-R2,0,False,1,218.53133,True,PP_2471,168.30270000000002,412.20373,normal
PP_0362-R3,0,False,1,218.51027,False,PP_0362,168.30270000000002,412.20373,normal
PP_0338-R2,0,False,1,218.29627,False,PP_0338,168.30270000000002,412.20373,normal
PP_0813-R4,0,False,1,216.197,True,PP_0813,168.30270000000002,412.20373,normal
PP_5417-R1,0,False,1,214.31567,True,PP_5417,168.30270000000002,412.20373,normal
PP_0751-R2,0,False,1,214.10044,True,PP_0751,168.30270000000002,412.20373,normal
PP_4188-R3,0,False,1,213.87373,True,PP_4188,168.30270000000002,412.20373,normal
PP_0338-R3,0,False,1,212.999,False,PP_0338,168.30270000000002,412.20373,normal
PP_0751-R1,0,False,1,212.71467,True,PP_0751,168.30270000000002,412.20373,normal
PP_5335-R1,0,False,1,212.70933,False,PP_5335,168.30270000000002,412.20373,normal
PP_0168-R3,0,False,1,211.9504,True,PP_0168,168.30270000000002,412.20373,normal
PP_0806-R2,0,False,1,211.7644,False,PP_0806,168.30270000000002,412.20373,normal
PP_5335-R3,0,False,1,211.43587,False,PP_5335,168.30270000000002,412.20373,normal
PP_2137-R3,0,False,1,208.8582,True,PP_2137,168.30270000000002,412.20373,normal
PP_4192-R2,0,False,1,208.62142,True,PP_4192,168.30270000000002,412.20373,normal
PP_5417-R3,0,False,1,207.83293,True,PP_5417,168.30270000000002,412.20373,normal
PP_0751-R3,0,False,1,206.26133,True,PP_0751,168.30270000000002,412.20373,normal
PP_4549-R2,0,False,1,204.38327,True,PP_4549,168.30270000000002,412.20373,normal
PP_0806-R3,0,False,1,204.0776,False,PP_0806,168.30270000000002,412.20373,normal
PP_0362-R1,0,False,1,203.3036,False,PP_0362,168.30270000000002,412.20373,normal
PP_0338-R1,0,False,1,203.161,False,PP_0338,168.30270000000002,412.20373,normal
PP_2213-R3,0,False,1,202.8664,True,PP_2213,168.30270000000002,412.20373,normal
Control-R12,0,True,0,202.7048,True,Control,168.30270000000002,412.20373,control
PP_4192-R3,0,False,1,202.37458,True,PP_4192,168.30270000000002,412.20373,normal
PP_4549-R3,0,False,1,201.67347,True,PP_4549,168.30270000000002,412.20373,normal
PP_0168-R2,0,False,1,201.45567,True,PP_0168,168.30270000000002,412.20373,normal
PP_0437-R2,0,False,1,200.386,True,PP_0437,168.30270000000002,412.20373,normal
PP_4193-R3,0,False,1,199.59262,False,PP_4193,168.30270000000002,412.20373,normal
PP_4549-R1,0,False,1,199.30693,True,PP_4549,168.30270000000002,412.20373,normal
PP_3755-R3,0,False,1,198.61733,True,PP_3755,168.30270000000002,412.20373,normal
PP_3280-R2,0,False,1,198.61673,False,PP_3280,168.30270000000002,412.20373,normal
PP_3280-R3,0,False,1,198.21647,False,PP_3280,168.30270000000002,412.20373,normal
Control-R17,0,True,0,197.79113,True,Control,168.30270000000002,412.20373,control
PP_0813-R5,0,False,1,197.1834,True,PP_0813,168.30270000000002,412.20373,normal
PP_4678-R2,0,False,1,196.59707,True,PP_4678,168.30270000000002,412.20373,normal
PP_4702-R2,0,False,1,195.93807,False,PP_4702,168.30270000000002,412.20373,normal
PP_4487-R2,0,False,1,195.86847,True,PP_4487,168.30270000000002,412.20373,normal
PP_2137-R1,0,False,1,195.53167,True,PP_2137,168.30270000000002,412.20373,normal
PP_4678-R3,0,False,1,194.69893,True,PP_4678,168.30270000000002,412.20373,normal
PP_4667-R3,0,False,1,194.6426,True,PP_4667,168.30270000000002,412.20373,normal
PP_2589-R1,0,False,1,194.47933,False,PP_2589,168.30270000000002,412.20373,normal
PP_2589-R3,0,False,1,193.51007,False,PP_2589,168.30270000000002,412.20373,normal
PP_4678-R1,0,False,1,193.13493,True,PP_4678,168.30270000000002,412.20373,normal
PP_4188-R2,0,False,1,193.01813,True,PP_4188,168.30270000000002,412.20373,normal
Control-R11,0,True,0,192.63713,True,Control,168.30270000000002,412.20373,control
PP_4487-R3,0,False,1,192.4936,True,PP_4487,168.30270000000002,412.20373,normal
PP_3755-R1,0,False,1,192.25033,True,PP_3755,168.30270000000002,412.20373,normal
PP_0103-R1,0,False,1,191.91233,False,PP_0103,168.30270000000002,412.20373,normal
PP_2471-R3,0,False,1,191.32327,True,PP_2471,168.30270000000002,412.20373,normal
PP_3071-R2,0,False,1,191.22647,True,PP_3071,168.30270000000002,412.20373,normal
PP_3744-R1,0,False,1,190.6176,False,PP_3744,168.30270000000002,412.20373,normal
PP_3280-R1,0,False,1,189.00993,False,PP_3280,168.30270000000002,412.20373,normal
PP_0103-R2,0,False,1,188.11747,False,PP_0103,168.30270000000002,412.20373,normal
PP_4737-R3,0,False,1,187.72247,False,PP_4737,168.30270000000002,412.20373,normal
PP_2589-R2,0,False,1,187.13393,False,PP_2589,168.30270000000002,412.20373,normal
PP_3122-R3,0,False,1,185.972,False,PP_3122,168.30270000000002,412.20373,normal
PP_4737-R1,0,False,1,185.8906,False,PP_4737,168.30270000000002,412.20373,normal
PP_4487-R1,0,False,1,185.82607,True,PP_4487,168.30270000000002,412.20373,normal
PP_3755-R2,0,False,1,185.65533,True,PP_3755,168.30270000000002,412.20373,normal
PP_5417-R2,0,False,1,185.4316,True,PP_5417,168.30270000000002,412.20373,normal
Control-R18,0,True,0,184.31093,True,Control,168.30270000000002,412.20373,control
PP_1457-R3,0,False,1,183.94267,True,PP_1457,168.30270000000002,412.20373,normal
Control-R2,0,True,0,181.88373,True,Control,168.30270000000002,412.20373,control
PP_4636-R3,0,False,1,181.74553,True,PP_4636,168.30270000000002,412.20373,normal
PP_2213-R2,0,False,1,181.2728,True,PP_2213,168.30270000000002,412.20373,normal
PP_2213-R1,0,False,1,180.99287,True,PP_2213,168.30270000000002,412.20373,normal
PP_4737-R2,0,False,1,180.94,False,PP_4737,168.30270000000002,412.20373,normal
PP_3754-R2,0,False,1,180.5176,True,PP_3754,168.30270000000002,412.20373,normal
PP_1444-R2,0,False,1,179.62787,True,PP_1444,168.30270000000002,412.20373,normal
PP_0597-R3,0,False,1,179.24307,True,PP_0597,168.30270000000002,412.20373,normal
PP_1394-R3,0,False,1,178.7444,False,PP_1394,168.30270000000002,412.20373,normal
PP_4187-R1,0,False,1,178.54807,True,PP_4187,168.30270000000002,412.20373,normal
PP_4121-R2,0,False,1,178.33273,True,PP_4121,168.30270000000002,412.20373,normal
Control-R1,0,True,0,177.337,True,Control,168.30270000000002,412.20373,control
PP_4636-R1,0,False,1,177.31487,True,PP_4636,168.30270000000002,412.20373,normal
Control-R14,0,True,0,177.1856,True,Control,168.30270000000002,412.20373,control
PP_4122-R2,0,False,1,176.76113,True,PP_4122,168.30270000000002,412.20373,normal
Control-R10,0,True,0,176.13507,True,Control,168.30270000000002,412.20373,control
PP_0691-R3,0,False,1,175.90227,False,PP_0691,168.30270000000002,412.20373,normal
PP_0168-R1,0,False,1,175.45973,True,PP_0168,168.30270000000002,412.20373,normal
PP_3365-R1,0,False,1,175.40987,True,PP_3365,168.30270000000002,412.20373,normal
PP_3754-R3,0,False,1,175.34867,True,PP_3754,168.30270000000002,412.20373,normal
PP_1457-R1,0,False,1,174.93476,True,PP_1457,168.30270000000002,412.20373,normal
PP_3365-R3,0,False,1,174.49433,True,PP_3365,168.30270000000002,412.20373,normal
PP_3071-R1,0,False,1,174.11813,True,PP_3071,168.30270000000002,412.20373,normal
PP_3122-R1,0,False,1,173.96973,False,PP_3122,168.30270000000002,412.20373,normal
PP_3754-R1,0,False,1,173.8582,True,PP_3754,168.30270000000002,412.20373,normal
PP_1457-R2,0,False,1,173.79804,True,PP_1457,168.30270000000002,412.20373,normal
PP_1157-R2,0,False,1,173.33027,False,PP_1157,168.30270000000002,412.20373,normal
PP_3578-R3,0,False,1,172.9668,True,PP_3578,168.30270000000002,412.20373,normal
PP_1394-R1,0,False,1,172.95373,False,PP_1394,168.30270000000002,412.20373,normal
PP_1319-R3,0,False,1,172.53407,True,PP_1319,168.30270000000002,412.20373,normal
PP_4175-R2,0,False,1,172.1088,False,PP_4175,168.30270000000002,412.20373,normal
PP_3071-R3,0,False,1,171.73467,True,PP_3071,168.30270000000002,412.20373,normal
PP_4128-R1,0,False,1,171.66333,False,PP_4128,168.30270000000002,412.20373,normal
PP_4175-R1,0,False,1,171.48087,False,PP_4175,168.30270000000002,412.20373,normal
PP_4667-R1,0,False,1,171.29567,True,PP_4667,168.30270000000002,412.20373,normal
PP_4122-R3,0,False,1,171.1812,True,PP_4122,168.30270000000002,412.20373,normal
PP_3282-R1,0,False,1,171.10053,False,PP_3282,168.30270000000002,412.20373,normal
PP_0103-R3,0,False,1,170.5352,False,PP_0103,168.30270000000002,412.20373,normal
PP_3578-R1,0,False,1,169.71133,True,PP_3578,168.30270000000002,412.20373,normal
PP_4122-R1,0,False,1,169.5748,True,PP_4122,168.30270000000002,412.20373,normal
Control-R3,0,True,0,169.4058,True,Control,168.30270000000002,412.20373,control
PP_4667-R2,0,False,1,169.20853,True,PP_4667,168.30270000000002,412.20373,normal
PP_3365-R2,0,False,1,169.0734,True,PP_3365,168.30270000000002,412.20373,normal
PP_4636-R2,0,False,1,168.68527,True,PP_4636,168.30270000000002,412.20373,normal
PP_1664-R2,0,False,1,168.59487,False,PP_1664,168.30270000000002,412.20373,normal
PP_0582-R2,0,False,1,168.45647,False,PP_0582,168.30270000000002,412.20373,normal
PP_4121-R1,0,False,1,168.40453,True,PP_4121,168.30270000000002,412.20373,normal
PP_1444-R1,0,False,1,168.20087,True,PP_1444,168.30270000000002,412.20373,normal
PP_3122-R2,0,False,1,168.07833,False,PP_3122,168.30270000000002,412.20373,normal
Control-R15,0,True,0,168.0272,True,Control,168.30270000000002,412.20373,control
PP_1664-R1,0,False,1,167.94333,False,PP_1664,168.30270000000002,412.20373,normal
PP_4128-R2,0,False,1,167.376,False,PP_4128,168.30270000000002,412.20373,normal
PP_5288-R2,0,False,1,166.6754,True,PP_5288,168.30270000000002,412.20373,normal
PP_4175-R3,0,False,1,166.34213,False,PP_4175,168.30270000000002,412.20373,normal
PP_1157-R1,0,False,1,166.232,False,PP_1157,168.30270000000002,412.20373,normal
Control-R9,0,True,0,165.55333,True,Control,168.30270000000002,412.20373,control
Control-R8,0,True,0,165.5256,True,Control,168.30270000000002,412.20373,control
PP_4120-R1,0,False,1,164.54044,True,PP_4120,168.30270000000002,412.20373,normal
PP_0582-R3,0,False,1,164.4934,False,PP_0582,168.30270000000002,412.20373,normal
PP_1157-R3,0,False,1,163.9212,False,PP_1157,168.30270000000002,412.20373,normal
PP_0582-R1,0,False,1,163.4768,False,PP_0582,168.30270000000002,412.20373,normal
PP_5288-R3,0,False,1,163.19733,True,PP_5288,168.30270000000002,412.20373,normal
PP_4702-R3,0,False,1,162.54093,False,PP_4702,168.30270000000002,412.20373,normal
PP_4120-R2,0,False,1,162.44,True,PP_4120,168.30270000000002,412.20373,normal
Control-R6,0,True,0,162.31847,True,Control,168.30270000000002,412.20373,control
PP_5416-R3,0,False,1,162.29267,False,PP_5416,168.30270000000002,412.20373,normal
Control-R7,0,True,0,162.12527,True,Control,168.30270000000002,412.20373,control
Control-R4,0,True,0,161.6762,True,Control,168.30270000000002,412.20373,control
PP_1664-R3,0,False,1,161.54427,False,PP_1664,168.30270000000002,412.20373,normal
PP_4702-R1,0,False,1,161.00607,False,PP_4702,168.30270000000002,412.20373,normal
PP_1318-R1,0,False,1,160.88093,True,PP_1318,168.30270000000002,412.20373,normal
PP_3282-R2,0,False,1,160.8774,False,PP_3282,168.30270000000002,412.20373,normal
PP_3578-R2,0,False,1,160.78233,True,PP_3578,168.30270000000002,412.20373,normal
PP_2137-R2,0,False,1,160.70413,True,PP_2137,168.30270000000002,412.20373,normal
PP_1394-R2,0,False,1,160.30567,False,PP_1394,168.30270000000002,412.20373,normal
PP_4128-R3,0,False,1,159.946,False,PP_4128,168.30270000000002,412.20373,normal
PP_4120-R3,0,False,1,159.00889,True,PP_4120,168.30270000000002,412.20373,normal
PP_0597-R2,0,False,1,158.95087,True,PP_0597,168.30270000000002,412.20373,normal
PP_5288-R1,0,False,1,158.69373,True,PP_5288,168.30270000000002,412.20373,normal
PP_0691-R1,0,False,1,158.04253,False,PP_0691,168.30270000000002,412.20373,normal
PP_4635-R2,0,False,1,157.98067,False,PP_4635,168.30270000000002,412.20373,normal
PP_5416-R1,0,False,1,157.31,False,PP_5416,168.30270000000002,412.20373,normal
PP_4116-R2,0,False,1,155.92247,True,PP_4116,168.30270000000002,412.20373,normal
PP_1318-R3,0,False,1,155.35073,True,PP_1318,168.30270000000002,412.20373,normal
PP_4862-R3,0,False,1,154.7748,True,PP_4862,168.30270000000002,412.20373,normal
PP_1317-R2,0,False,1,153.2682,True,PP_1317,168.30270000000002,412.20373,normal
PP_0105-R1,0,False,1,153.23733,False,PP_0105,168.30270000000002,412.20373,normal
PP_0597-R1,0,False,1,153.19473,True,PP_0597,168.30270000000002,412.20373,normal
PP_4651-R2,0,False,1,153.17084,True,PP_4651,168.30270000000002,412.20373,normal
PP_2471-R1,0,False,1,153.13493,True,PP_2471,168.30270000000002,412.20373,normal
PP_1318-R2,0,False,1,152.84567,True,PP_1318,168.30270000000002,412.20373,normal
PP_1317-R3,0,False,1,152.23527,True,PP_1317,168.30270000000002,412.20373,normal
PP_1319-R1,0,False,1,151.525,True,PP_1319,168.30270000000002,412.20373,normal
Control-R16,0,True,0,150.89067,True,Control,168.30270000000002,412.20373,control
PP_1317-R1,0,False,1,150.87167,True,PP_1317,168.30270000000002,412.20373,normal
PP_0999-R2,0,False,1,150.51333,True,PP_0999,168.30270000000002,412.20373,normal
PP_0999-R3,0,False,1,149.47167,True,PP_0999,168.30270000000002,412.20373,normal
PP_0105-R2,0,False,1,149.14173,False,PP_0105,168.30270000000002,412.20373,normal
PP_0774-R2,0,False,1,148.55953,True,PP_0774,168.30270000000002,412.20373,normal
PP_0658-R1,0,False,1,147.18827,True,PP_0658,168.30270000000002,412.20373,normal
PP_4651-R1,0,False,1,146.71004,True,PP_4651,168.30270000000002,412.20373,normal
PP_4862-R1,0,False,1,145.72707,True,PP_4862,168.30270000000002,412.20373,normal
PP_4123-R3,0,False,1,145.578,True,PP_4123,168.30270000000002,412.20373,normal
PP_0999-R1,0,False,1,144.91473,True,PP_0999,168.30270000000002,412.20373,normal
PP_4159-R1,0,False,1,144.5416,False,PP_4159,168.30270000000002,412.20373,normal
PP_4679-R5,0,False,1,143.70333,True,PP_4679,168.30270000000002,412.20373,normal
PP_0104-R1,0,False,1,143.59987,False,PP_0104,168.30270000000002,412.20373,normal
PP_4043-R2,0,False,1,143.599,False,PP_4043,168.30270000000002,412.20373,normal
PP_4116-R1,0,False,1,143.5226,True,PP_4116,168.30270000000002,412.20373,normal
PP_0774-R1,0,False,1,143.4392,True,PP_0774,168.30270000000002,412.20373,normal
PP_4123-R2,0,False,1,143.37133,True,PP_4123,168.30270000000002,412.20373,normal
PP_4678-R4,0,False,1,143.018,True,PP_4678,168.30270000000002,412.20373,normal
PP_0226-R1,0,False,1,142.40009,True,PP_0226,168.30270000000002,412.20373,normal
PP_4187-R2,0,False,1,142.12527,True,PP_4187,168.30270000000002,412.20373,normal
PP_0225-R3,0,False,1,141.71733,False,PP_0225,168.30270000000002,412.20373,normal
PP_4650-R1,0,False,1,141.396,False,PP_4650,168.30270000000002,412.20373,normal
PP_3282-R3,0,False,1,141.29493,False,PP_3282,168.30270000000002,412.20373,normal
PP_4159-R3,0,False,1,140.93209,False,PP_4159,168.30270000000002,412.20373,normal
PP_4043-R1,0,False,1,140.8598,False,PP_4043,168.30270000000002,412.20373,normal
PP_0226-R2,0,False,1,139.02969,True,PP_0226,168.30270000000002,412.20373,normal
PP_1444-R3,0,False,1,138.77727,True,PP_1444,168.30270000000002,412.20373,normal
PP_4121-R3,0,False,1,138.7522,True,PP_4121,168.30270000000002,412.20373,normal
PP_5416-R2,0,False,1,138.56933,False,PP_5416,168.30270000000002,412.20373,normal
PP_1755-R2,0,False,1,138.28267,True,PP_1755,168.30270000000002,412.20373,normal
PP_0226-R3,0,False,1,137.47671,True,PP_0226,168.30270000000002,412.20373,normal
PP_4043-R3,0,False,1,136.4742,False,PP_4043,168.30270000000002,412.20373,normal
Control-R5,0,True,0,136.42987,True,Control,168.30270000000002,412.20373,control
PP_5203-R2,0,False,1,136.0056,True,PP_5203,168.30270000000002,412.20373,normal
PP_4123-R1,0,False,1,135.75733,True,PP_4123,168.30270000000002,412.20373,normal
PP_0774-R3,0,False,1,134.98473,True,PP_0774,168.30270000000002,412.20373,normal
PP_1023-R2,0,False,1,134.90653,False,PP_1023,168.30270000000002,412.20373,normal
PP_0106-R1,0,False,1,134.86047,False,PP_0106,168.30270000000002,412.20373,normal
PP_4266-R1,0,False,1,134.80587,True,PP_4266,168.30270000000002,412.20373,normal
PP_2095-R1,0,False,1,134.66727,True,PP_2095,168.30270000000002,412.20373,normal
PP_4678-R5,0,False,1,134.43533,True,PP_4678,168.30270000000002,412.20373,normal
PP_1023-R1,0,False,1,134.36453,False,PP_1023,168.30270000000002,412.20373,normal
PP_2095-R3,0,False,1,134.25167,True,PP_2095,168.30270000000002,412.20373,normal
PP_1319-R2,0,False,1,134.14367,True,PP_1319,168.30270000000002,412.20373,normal
PP_4161-R1,0,False,1,133.78693,False,PP_4161,168.30270000000002,412.20373,normal
PP_0277-R3,0,False,1,133.71956,False,PP_0277,168.30270000000002,412.20373,normal
PP_0104-R2,0,False,1,133.63573,False,PP_0104,168.30270000000002,412.20373,normal
PP_4635-R3,0,False,1,133.61887,False,PP_4635,168.30270000000002,412.20373,normal
PP_5203-R3,0,False,1,133.13493,True,PP_5203,168.30270000000002,412.20373,normal
PP_3123-R2,0,False,1,133.1092,True,PP_3123,168.30270000000002,412.20373,normal
PP_4160-R1,0,False,1,132.6064,False,PP_4160,168.30270000000002,412.20373,normal
PP_4130-R2,0,False,1,132.34227,False,PP_4130,168.30270000000002,412.20373,normal
PP_0105-R3,0,False,1,132.12667,False,PP_0105,168.30270000000002,412.20373,normal
PP_4650-R2,0,False,1,132.11529,False,PP_4650,168.30270000000002,412.20373,normal
PP_4159-R2,0,False,1,132.03947,False,PP_4159,168.30270000000002,412.20373,normal
PP_4185-R2,0,False,1,131.42222,True,PP_4185,168.30270000000002,412.20373,normal
PP_4678-R6,0,False,1,131.36,True,PP_4678,168.30270000000002,412.20373,normal
PP_4862-R2,0,False,1,131.3304,True,PP_4862,168.30270000000002,412.20373,normal
PP_0691-R2,0,False,1,131.16233,False,PP_0691,168.30270000000002,412.20373,normal
PP_4266-R3,0,False,1,131.00453,True,PP_4266,168.30270000000002,412.20373,normal
PP_4130-R3,0,False,1,130.69647,False,PP_4130,168.30270000000002,412.20373,normal
PP_0277-R2,0,False,1,130.34658,False,PP_0277,168.30270000000002,412.20373,normal
PP_4116-R3,0,False,1,129.77113,True,PP_4116,168.30270000000002,412.20373,normal
PP_1031-R2,0,False,1,129.55,False,PP_1031,168.30270000000002,412.20373,normal
PP_4679-R6,0,False,1,129.51733,True,PP_4679,168.30270000000002,412.20373,normal
PP_3123-R1,0,False,1,129.27353,True,PP_3123,168.30270000000002,412.20373,normal
PP_4679-R4,0,False,1,129.132,True,PP_4679,168.30270000000002,412.20373,normal
PP_0106-R2,0,False,1,129.05213,False,PP_0106,168.30270000000002,412.20373,normal
PP_1023-R3,0,False,1,128.65767,False,PP_1023,168.30270000000002,412.20373,normal
PP_5203-R1,0,False,1,127.30898,True,PP_5203,168.30270000000002,412.20373,normal
PP_2095-R2,0,False,1,126.64787,True,PP_2095,168.30270000000002,412.20373,normal
PP_0658-R2,0,False,1,124.49209,True,PP_0658,168.30270000000002,412.20373,normal
PP_3123-R3,0,False,1,124.24693,True,PP_3123,168.30270000000002,412.20373,normal
Control-R13,0,True,0,123.84653,True,Control,168.30270000000002,412.20373,control
PP_4160-R3,0,False,1,123.51993,False,PP_4160,168.30270000000002,412.20373,normal
PP_4266-R2,0,False,1,123.32729,True,PP_4266,168.30270000000002,412.20373,normal
PP_4130-R1,0,False,1,122.993,False,PP_4130,168.30270000000002,412.20373,normal
PP_1031-R1,0,False,1,121.7032,False,PP_1031,168.30270000000002,412.20373,normal
PP_0658-R3,0,False,1,118.57164,True,PP_0658,168.30270000000002,412.20373,normal
PP_4185-R1,0,False,1,118.42489,True,PP_4185,168.30270000000002,412.20373,normal
PP_4160-R2,0,False,1,117.2204,False,PP_4160,168.30270000000002,412.20373,normal
PP_4186-R2,0,False,1,117.15644,True,PP_4186,168.30270000000002,412.20373,normal
PP_4161-R2,0,False,1,116.76587,False,PP_4161,168.30270000000002,412.20373,normal
PP_0654-R3,0,False,1,116.22133,True,PP_0654,168.30270000000002,412.20373,normal
PP_0277-R1,0,False,1,115.91716,False,PP_0277,168.30270000000002,412.20373,normal
PP_4161-R3,0,False,1,115.36967,False,PP_4161,168.30270000000002,412.20373,normal
PP_5186-R3,0,False,1,114.99833,True,PP_5186,168.30270000000002,412.20373,normal
PP_4011-R2,0,False,1,114.84622,True,PP_4011,168.30270000000002,412.20373,normal
PP_5128-R2,0,False,1,114.4354,False,PP_5128,168.30270000000002,412.20373,normal
PP_0104-R3,0,False,1,114.00867,False,PP_0104,168.30270000000002,412.20373,normal
PP_0225-R2,0,False,1,112.46604,False,PP_0225,168.30270000000002,412.20373,normal
PP_4651-R3,0,False,1,112.39876,True,PP_4651,168.30270000000002,412.20373,normal
PP_0654-R1,0,False,1,111.65689,True,PP_0654,168.30270000000002,412.20373,normal
PP_4550-R1,0,False,1,111.59833,True,PP_4550,168.30270000000002,412.20373,normal
PP_0106-R3,0,False,1,111.18153,False,PP_0106,168.30270000000002,412.20373,normal
PP_4187-R3,0,False,1,110.73887,True,PP_4187,168.30270000000002,412.20373,normal
PP_0654-R2,0,False,1,110.61244,True,PP_0654,168.30270000000002,412.20373,normal
PP_4635-R1,0,False,1,110.54227,False,PP_4635,168.30270000000002,412.20373,normal
PP_4186-R1,0,False,1,109.90578,True,PP_4186,168.30270000000002,412.20373,normal
PP_5186-R2,0,False,1,109.78993,True,PP_5186,168.30270000000002,412.20373,normal
PP_4650-R3,0,False,1,108.94569,False,PP_4650,168.30270000000002,412.20373,normal
PP_5128-R1,0,False,1,108.6124,False,PP_5128,168.30270000000002,412.20373,normal
PP_1031-R3,0,False,1,108.4186,False,PP_1031,168.30270000000002,412.20373,normal
PP_4011-R1,0,False,1,107.80089,True,PP_4011,168.30270000000002,412.20373,normal
PP_5186-R1,0,False,1,106.53047,True,PP_5186,168.30270000000002,412.20373,normal
PP_2339-R2,0,False,1,106.07111,True,PP_2339,168.30270000000002,412.20373,normal
PP_0225-R1,0,False,1,104.96498,False,PP_0225,168.30270000000002,412.20373,normal
PP_1755-R1,0,False,1,103.99467,True,PP_1755,168.30270000000002,412.20373,normal
PP_2339-R3,0,False,1,103.71556,True,PP_2339,168.30270000000002,412.20373,normal
PP_4550-R2,0,False,1,103.02767,True,PP_4550,168.30270000000002,412.20373,normal
PP_1755-R3,0,False,1,102.0,True,PP_1755,168.30270000000002,412.20373,normal
PP_0944-R2,0,False,1,100.96711,True,PP_0944,168.30270000000002,412.20373,normal
PP_4011-R3,0,False,1,100.44711,True,PP_4011,168.30270000000002,412.20373,normal
PP_0897-R3,0,False,1,99.26756,True,PP_0897,168.30270000000002,412.20373,normal
PP_0944-R3,0,False,1,98.896,True,PP_0944,168.30270000000002,412.20373,normal
PP_5128-R3,0,False,1,98.4482,False,PP_5128,168.30270000000002,412.20373,normal
PP_5420-R3,0,False,1,97.516,False,PP_5420,168.30270000000002,412.20373,normal
PP_0897-R1,0,False,1,95.33156,True,PP_0897,168.30270000000002,412.20373,normal
PP_2925-R1,0,False,1,95.16089,True,PP_2925,168.30270000000002,412.20373,normal
PP_4185-R3,0,False,1,95.00089,True,PP_4185,168.30270000000002,412.20373,normal
PP_2339-R1,0,False,1,94.976,True,PP_2339,168.30270000000002,412.20373,normal
PP_4550-R3,0,False,1,94.27913,True,PP_4550,168.30270000000002,412.20373,normal
PP_0944-R1,0,False,1,94.11111,True,PP_0944,168.30270000000002,412.20373,normal
PP_1620-R3,0,False,1,92.4824,True,PP_1620,168.30270000000002,412.20373,normal
PP_5420-R2,0,False,1,92.38133,False,PP_5420,168.30270000000002,412.20373,normal
PP_2925-R3,0,False,1,92.30844,True,PP_2925,168.30270000000002,412.20373,normal
PP_2925-R2,0,False,1,91.63822,True,PP_2925,168.30270000000002,412.20373,normal
PP_0897-R2,0,False,1,90.75911,True,PP_0897,168.30270000000002,412.20373,normal
PP_4186-R3,0,False,1,89.096,True,PP_4186,168.30270000000002,412.20373,normal
PP_5420-R1,0,False,1,84.91467,False,PP_5420,168.30270000000002,412.20373,normal
PP_1620-R2,0,False,1,84.01458,True,PP_1620,168.30270000000002,412.20373,normal
PP_1620-R1,0,False,1,83.68907,True,PP_1620,168.30270000000002,412.20373,normal
PP_2112-R3,0,False,1,70.22222,True,PP_2112,168.30270000000002,412.20373,normal
PP_2112-R1,0,False,1,69.36711,True,PP_2112,168.30270000000002,412.20373,normal
PP_1610-R1,0,False,1,69.2938,False,PP_1610,168.30270000000002,412.20373,normal
PP_2112-R2,0,False,1,67.71022,True,PP_2112,168.30270000000002,412.20373,normal
PP_0001-R3,0,False,1,65.72793,False,PP_0001,168.30270000000002,412.20373,normal
PP_0001-R1,0,False,1,63.3426,False,PP_0001,168.30270000000002,412.20373,normal
PP_1251-R2,0,False,1,48.94489,False,PP_1251,168.30270000000002,412.20373,normal
PP_4894-R2,0,False,1,48.26607,False,PP_4894,168.30270000000002,412.20373,normal
PP_1251-R3,0,False,1,46.63111,False,PP_1251,168.30270000000002,412.20373,normal
PP_0001-R2,0,False,1,45.00793,False,PP_0001,168.30270000000002,412.20373,normal
PP_4012-R3,0,False,1,43.97244,False,PP_4012,168.30270000000002,412.20373,normal
PP_4894-R1,0,False,1,43.96493,False,PP_4894,168.30270000000002,412.20373,normal
PP_4894-R3,0,False,1,42.33787,False,PP_4894,168.30270000000002,412.20373,normal
PP_1610-R3,0,False,1,41.1616,False,PP_1610,168.30270000000002,412.20373,normal
PP_1251-R1,0,False,1,39.24444,False,PP_1251,168.30270000000002,412.20373,normal
PP_5064-R3,0,False,1,31.6996,False,PP_5064,168.30270000000002,412.20373,normal
PP_4012-R1,0,False,1,30.17422,False,PP_4012,168.30270000000002,412.20373,normal
PP_4012-R2,0,False,1,29.32178,False,PP_4012,168.30270000000002,412.20373,normal
PP_4119-R2,0,False,1,28.24533,False,PP_4119,168.30270000000002,412.20373,normal
PP_4119-R1,0,False,1,26.91733,False,PP_4119,168.30270000000002,412.20373,normal
PP_1610-R2,0,False,1,16.47207,False,PP_1610,168.30270000000002,412.20373,normal
PP_1777-R1,0,False,1,0.01,False,PP_1777,168.30270000000002,412.20373,normal
PP_1777-R2,0,False,1,0.01,False,PP_1777,168.30270000000002,412.20373,normal
PP_1777-R3,0,False,1,0.01,False,PP_1777,168.30270000000002,412.20373,normal
PP_3394-R1,0,False,1,0.01,False,PP_3394,168.30270000000002,412.20373,normal
PP_3394-R2,0,False,1,0.01,False,PP_3394,168.30270000000002,412.20373,normal
