orig,has_6letter_substring,extracted
sp|Q88KU3|Q88KU3_PSEPK Speb,True,Q88KU3
sp|Q88KU8|Q88KU8_PSEPK Pp_2191,True,Q88KU8
sp|Q88KV0|Q88KV0_PSEPK Pp_2189,True,Q88KV0
sp|Q88KV2|Q88KV2_PSEPK Pp_2187,True,Q88KV2
sp|Q88KV7|Q88KV7_PSEPK Pp_2182,True,Q88KV7
sp|Q88KV8|Q88KV8_PSEPK Pp_2181,True,Q88KV8
sp|Q88KW3,True,Q88KW3
sp|Q88KW7,True,Q88KW7
sp|Q88KX0|DUSA_PSEPK Dusa,True,Q88KX0
sp|Q88KX1|TAL_PSEPK Tal,True,Q88KX1
sp|Q88KX3|Q88KX3_PSEPK Pp_2166,True,Q88KX3
sp|Q88KX4|Q88KX4_PSEPK Pp_2165,True,Q88KX4
sp|Q88KX5|Q88KX5_PSEPK Pp_2164,True,Q88KX5
sp|Q88KX6|Q88KX6_PSEPK Vacj,True,Q88KX6
sp|Q88KX8|Q88KX8_PSEPK Pp_2161,True,Q88KX8
sp|Q88KX9|QUEF_PSEPK Quef,True,Q88KX9
sp|Q88KY1,True,Q88KY1
sp|Q88KY2|Q88KY2_PSEPK Pp_2157,True,Q88KY2
sp|Q88KY3|Q88KY3_PSEPK Lole,True,Q88KY3
sp|Q88KY4|LOLD_PSEPK Lold,True,Q88KY4
sp|Q88KY5|Q88KY5_PSEPK Lolc,True,Q88KY5
sp|Q88KY6|Q88KY6_PSEPK Pp_2153,True,Q88KY6
sp|Q88KY7|Q88KY7_PSEPK Pp_2152,True,Q88KY7
sp|Q88KY8|STHA_PSEPK Stha,True,Q88KY8
sp|Q88KZ0|Q88KZ0_PSEPK Gap-2,True,Q88KZ0
sp|Q88KZ1|Q88KZ1_PSEPK Mfd,True,Q88KZ1
sp|Q88KZ2|Q88KZ2_PSEPK Pp_2147,True,Q88KZ2
sp|Q88KZ3|Q88KZ3_PSEPK Pp_2146,True,Q88KZ3
sp|Q88KZ4|Q88KZ4_PSEPK Nagz,True,Q88KZ4
sp|Q88KZ5|Q88KZ5_PSEPK Pp_2144,True,Q88KZ5
sp|Q88KZ7|Q88KZ7_PSEPK Pp_2141,True,Q88KZ7
sp|Q88KZ8|Q88KZ8_PSEPK Pp_2140,True,Q88KZ8
sp|Q88KZ9|Q88KZ9_PSEPK Topa,True,Q88KZ9
sp|Q88L00|Q88L00_PSEPK Pp_2138,True,Q88L00
sp|Q88L01|FADA_PSEPK Fada,True,Q88L01
sp|Q88L02|FADB_PSEPK Fadb,True,Q88L02
sp|Q88L04|Q88L04_PSEPK Pp_2133,True,Q88L04
sp|Q88L05|Q88L05_PSEPK Pp_2132,True,Q88L05
sp|Q88L06|Q88L06_PSEPK Pp_2131,True,Q88L06
sp|Q88L07|Q88L07_PSEPK Pp_2130,True,Q88L07
sp|Q88L08|Q88L08_PSEPK Pp_2129,True,Q88L08
sp|Q88L09|Q88L09_PSEPK Chev-2,True,Q88L09
sp|Q88L11,True,Q88L11
sp|Q88L12|YEGS_PSEPK Pp_2125,True,Q88L12
sp|Q88L13|Q88L13_PSEPK Pp_2124,True,Q88L13
sp|Q88L14|Q88L14_PSEPK Moea,True,Q88L14
sp|Q88L15|Q88L15_PSEPK Moab-1,True,Q88L15
sp|Q88L16|Q88L16_PSEPK Pp_2121,True,Q88L16
sp|Q88L18|Q88L18_PSEPK Pp_2119,True,Q88L18
sp|Q88L20|PDXB_PSEPK Pdxb,True,Q88L20
sp|Q88L23|RLMM_PSEPK Rlmm,True,Q88L23
sp|Q88L24|Q88L24_PSEPK Acna,True,Q88L24
sp|Q88L25|Q88L25_PSEPK Aer-2,True,Q88L25
sp|Q88L26|Q88L26_PSEPK Pp_2109,True,Q88L26
sp|Q88L28|Q88L28_PSEPK Pp_2107,True,Q88L28
sp|Q88L30|Q88L30_PSEPK Pp_2105,True,Q88L30
sp|Q88L31|Q88L31_PSEPK Pp_2104,True,Q88L31
sp|Q88L32|Q88L32_PSEPK Pp_2103,True,Q88L32
sp|Q88L33|Q88L33_PSEPK Pp_2102,True,Q88L33
sp|Q88L36|Q88L36_PSEPK Pp_2099,True,Q88L36
sp|Q88L37|Q88L37_PSEPK Dacb,True,Q88L37
sp|Q88L39|RLMKL_PSEPK Rlml,True,Q88L39
sp|Q88L40|PYRD_PSEPK Pyrd,True,Q88L40
sp|Q88L41|Q88L41_PSEPK Pp_2094,True,Q88L41
sp|Q88L42|Q88L42_PSEPK Nast,True,Q88L42
sp|Q88L43,True,Q88L43
sp|Q88L44|Q88L44_PSEPK Pp_2091,True,Q88L44
sp|Q88L46|Q88L46_PSEPK Oprf,True,Q88L46
sp|Q88L47|Q88L47_PSEPK Sigx,True,Q88L47
sp|Q88L48|Q88L48_PSEPK Cmpx,True,Q88L48
sp|Q88L49|Q88L49_PSEPK Crfx,True,Q88L49
sp|Q88L50|Q88L50_PSEPK Cmax,True,Q88L50
sp|Q88L51|RRAAH_PSEPK Pp_2084,True,Q88L51
sp|Q88L52|Q88L52_PSEPK Pp_2083,True,Q88L52
sp|Q88L53|Q88L53_PSEPK Ppsa,True,Q88L53
sp|Q88L54|PSRP_PSEPK Pp_2081,True,Q88L54
sp|Q88L55|Q88L55_PSEPK Pp_2080,True,Q88L55
sp|Q88L56|Q88L56_PSEPK Pp_2079,True,Q88L56
sp|Q88L57,True,Q88L57
sp|Q88L58|Q88L58_PSEPK Lysa-1,True,Q88L58
sp|Q88L62|Q88L62_PSEPK Pp_2073,True,Q88L62
sp|Q88L71|Q88L71_PSEPK Pp_2064,True,Q88L71
sp|Q88L76|Y2059_PSEPK Pp_2059,True,Q88L76
sp|Q88L81|Q88L81_PSEPK Pp_2054,True,Q88L81
sp|Q88L82|Q88L82_PSEPK Pp_2053,True,Q88L82
sp|Q88L83|Q88L83_PSEPK Pp_2052,True,Q88L83
sp|Q88L84|Q88L84_PSEPK Atob,True,Q88L84
sp|Q88L93,True,Q88L93
sp|Q88L94|Q88L94_PSEPK Pp_2041,True,Q88L94
sp|Q88L98|Q88L98_PSEPK Pp_2037,True,Q88L98
sp|Q88L99|Q88L99_PSEPK Pp_2036,True,Q88L99
sp|Q88LA3|Q88LA3_PSEPK Pp_2032,True,Q88LA3
sp|Q88LA6|Q88LA6_PSEPK Pp_2029,True,Q88LA6
sp|Q88LA8|Q88LA8_PSEPK Pp_2027,True,Q88LA8
sp|Q88LB0|Q88LB0_PSEPK Sbcd,True,Q88LB0
sp|Q88LB1|Q88LB1_PSEPK Sbcc,True,Q88LB1
sp|Q88LB2|Q88LB2_PSEPK Pp_2023,True,Q88LB2
sp|Q88LB4|Q88LB4_PSEPK Pp_2021,True,Q88LB4
sp|Q88LB5|Q88LB5_PSEPK Pp_2020,True,Q88LB5
sp|Q88LB6|Q88LB6_PSEPK Pp_2019,True,Q88LB6
sp|Q88LB7|Q88LB7_PSEPK Pp_2018,True,Q88LB7
sp|Q88LB8|Q88LB8_PSEPK Pepn,True,Q88LB8
sp|Q88LB9|Q88LB9_PSEPK Pp_2016,True,Q88LB9
sp|Q88LC2|Q88LC2_PSEPK Pp_2013,True,Q88LC2
sp|Q88LC3|NADK_PSEPK Nadk,True,Q88LC3
sp|Q88LC5|Q88LC5_PSEPK Pp_2010,True,Q88LC5
sp|Q88LC7|Q88LC7_PSEPK Fadh,True,Q88LC7
sp|Q88LC8|Q88LC8_PSEPK Pp_2007,True,Q88LC8
sp|Q88LC9|Q88LC9_PSEPK Pp_2006,True,Q88LC9
sp|Q88LD0|Q88LD0_PSEPK Pp_2005,True,Q88LD0
sp|Q88LD1,True,Q88LD1
sp|Q88LD2|Q88LD2_PSEPK Pp_2003,True,Q88LD2
sp|Q88LD3|Q88LD3_PSEPK Pp_2002,True,Q88LD3
sp|Q88LD4|Q88LD4_PSEPK Metz,True,Q88LD4
sp|Q88LD5|Q88LD5_PSEPK Purf,True,Q88LD5
sp|Q88LD6,True,Q88LD6
sp|Q88LD7|Q88LD7_PSEPK Pp_1998,True,Q88LD7
sp|Q88LD8|Q88LD8_PSEPK Folc,True,Q88LD8
sp|Q88LD9|ACCD_PSEPK Accd,True,Q88LD9
sp|Q88LE0|TRPF_PSEPK Trpf,True,Q88LE0
sp|Q88LE1|Q88LE1_PSEPK Pp_1993,True,Q88LE1
sp|Q88LE2|Q88LE2_PSEPK Pp_1992,True,Q88LE2
sp|Q88LE4|Q88LE4_PSEPK Asd,True,Q88LE4
sp|Q88LE5|LEU3_PSEPK Leub,True,Q88LE5
sp|Q88LE6|Q88LE6_PSEPK Pp_1987,True,Q88LE6
sp|Q88LE7|LEUD_PSEPK Leud,True,Q88LE7
sp|Q88LE8|LEUC_PSEPK Leuc,True,Q88LE8
sp|Q88LF0|Q88LF0_PSEPK Pp_1983,True,Q88LF0
sp|Q88LF3|Q88LF3_PSEPK Pp_1980,True,Q88LF3
sp|Q88LF4|Q88LF4_PSEPK Pp_1979,True,Q88LF4
sp|Q88LF6|SYE_PSEPK Gltx,True,Q88LF6
sp|Q88LF7|Q88LF7_PSEPK Pp_1976,True,Q88LF7
sp|Q88LF9|UVRB_PSEPK Uvrb,True,Q88LF9
sp|Q88LG1|Q88LG1_PSEPK Tyrb-1,True,Q88LG1
sp|Q88LG2|Q88LG2_PSEPK Pp_1971,True,Q88LG2
sp|Q88LG3|Q88LG3_PSEPK Pp_1970,True,Q88LG3
sp|Q88LG5|Q88LG5_PSEPK Pp_1968,True,Q88LG5
sp|Q88LG6|Q88LG6_PSEPK Pp_1967,True,Q88LG6
sp|Q88LG7|Q88LG7_PSEPK Holb,True,Q88LG7
sp|Q88LG8|Q88LG8_PSEPK Pp_1964,True,Q88LG8
sp|Q88LH1|Q88LH1_PSEPK Pp_1961,True,Q88LH1
sp|Q88LH3|Q88LH3_PSEPK Pp_1959,True,Q88LH3
sp|Q88LH4|Q88LH4_PSEPK Pp_1958,True,Q88LH4
sp|Q88LH5|Q88LH5_PSEPK Pp_1957,True,Q88LH5
sp|Q88LH9|Q88LH9_PSEPK PP_1953,True,Q88LH9
sp|Q88LI6|Q88LI6_PSEPK Pp_1946,True,Q88LI6
sp|Q88LJ1|Q88LJ1_PSEPK Pp_1941,True,Q88LJ1
sp|Q88LJ4,True,Q88LJ4
sp|Q88LJ5|Q88LJ5_PSEPK PP_1936,True,Q88LJ5
sp|Q88LJ7|Q88LJ7_PSEPK Pp_1934,True,Q88LJ7
sp|Q88LK3|Q88LK3_PSEPK Arsc-2,True,Q88LK3
sp|Q88LK4|Q88LK4_PSEPK Pp_1927,True,Q88LK4
sp|Q88LK6|Q88LK6_PSEPK Pp_1925,True,Q88LK6
sp|Q88LL2|Q88LL2_PSEPK Pp_1918,True,Q88LL2
sp|Q88LL3,True,Q88LL3
sp|Q88LL4|Q88LL4_PSEPK Fabf,True,Q88LL4
sp|Q88LL5|ACP_PSEPK Acpp,True,Q88LL5
sp|Q88LL6|Q88LL6_PSEPK Fabg,True,Q88LL6
sp|Q88LL7|Q88LL7_PSEPK Fabd,True,Q88LL7
sp|Q88LL8|PLSX_PSEPK Plsx,True,Q88LL8
sp|Q88LL9|RL32_PSEPK Rpmf,True,Q88LL9
sp|Q88LM0|Q88LM0_PSEPK Pp_1910,True,Q88LM0
sp|Q88LM1|Y1909_PSEPK Maf-2,True,Q88LM1
sp|Q88LM2|Q88LM2_PSEPK Pp_1908,True,Q88LM2
sp|Q88LM3,True,Q88LM3
sp|Q88LM4|Q88LM4_PSEPK Rne,True,Q88LM4
sp|Q88LM5|MURB_PSEPK Murb,True,Q88LM5
sp|Q88LM6|Q88LM6_PSEPK Pp_1903,True,Q88LM6
sp|Q88LM7|KDSB_PSEPK Kdsb,True,Q88LM7
sp|Q88LM8|Y1901_PSEPK Pp_1901,True,Q88LM8
sp|Q88LN0|Q88LN0_PSEPK Pp_1899,True,Q88LN0
sp|Q88LN1|Q88LN1_PSEPK Pp_1898,True,Q88LN1
sp|Q88LN3|Q88LN3_PSEPK Pp_1896,True,Q88LN3
sp|Q88LN4|Q88LN4_PSEPK Pp_1895,True,Q88LN4
sp|Q88LN5|Q88LN5_PSEPK Pp_1894,True,Q88LN5
sp|Q88LN6|Q88LN6_PSEPK Pp_1893,True,Q88LN6
sp|Q88LN7|Q88LN7_PSEPK Pp_1892,True,Q88LN7
sp|Q88LN9|Q88LN9_PSEPK Pp_1890,True,Q88LN9
sp|Q88LP7|Q88LP7_PSEPK Pp_1882,True,Q88LP7
sp|Q88LQ1|Q88LQ1_PSEPK Pp_1878,True,Q88LQ1
sp|Q88LQ2|Q88LQ2_PSEPK Pp_1877,True,Q88LQ2
sp|Q88LQ3|Q88LQ3_PSEPK Pp_1876,True,Q88LQ3
sp|Q88LQ5|Q88LQ5_PSEPK Pp_1874,True,Q88LQ5
sp|Q88LQ6|MSRB_PSEPK Msrb,True,Q88LQ6
sp|Q88LQ7|Q88LQ7_PSEPK Pp_1872,True,Q88LQ7
sp|Q88LQ8|HTPX_PSEPK Htpx,True,Q88LQ8
sp|Q88LQ9|TPMT_PSEPK Tpm,True,Q88LQ9
sp|Q88LR1|Q88LR1_PSEPK Dead,True,Q88LR1
sp|Q88LR2|Q88LR2_PSEPK Pp_1867,True,Q88LR2
sp|Q88LR3|Q88LR3_PSEPK Pp_1866,True,Q88LR3
sp|Q88LR8|Q88LR8_PSEPK Pp_1860,True,Q88LR8
sp|Q88LR9|Q88LR9_PSEPK Ohr,True,Q88LR9
sp|Q88LS0|EFP_PSEPK Efp,True,Q88LS0
sp|Q88LS3|Q88LS3_PSEPK Pp_1855,True,Q88LS3
sp|Q88LS4|Q88LS4_PSEPK Pp_1854,True,Q88LS4
sp|Q88LT2|Q88LT2_PSEPK Pp_1845,True,Q88LT2
sp|Q88LT4|Q88LT4_PSEPK Pp_1843,True,Q88LT4
sp|Q88LT5|Q88LT5_PSEPK Pp_1842,True,Q88LT5
sp|Q88LT8|Q88LT8_PSEPK Pp_1839,True,Q88LT8
sp|Q88LT9|Q88LT9_PSEPK Pp_1838,True,Q88LT9
sp|Q88LU2,True,Q88LU2
sp|Q88LU5|Q88LU5_PSEPK Pp_1832,True,Q88LU5
sp|Q88LU7|AROC_PSEPK Aroc,True,Q88LU7
sp|Q88LU9|Q88LU9_PSEPK Pp_1828,True,Q88LU9
sp|Q88LV0|Q88LV0_PSEPK Prmb,True,Q88LV0
sp|Q88LV1|Q88LV1_PSEPK Pp_1826,True,Q88LV1
sp|Q88LV2,True,Q88LV2
sp|Q88LV3|Q88LV3_PSEPK Pp_1824,True,Q88LV3
sp|Q88LV4|GCH11_PSEPK Fole1,True,Q88LV4
sp|Q88LV5|Q88LV5_PSEPK Pp_1822,True,Q88LV5
sp|Q88LV6|Q88LV6_PSEPK Pp_1821,True,Q88LV6
sp|Q88LV7|Q88LV7_PSEPK Pp_1820,True,Q88LV7
sp|Q88LV8|Q88LV8_PSEPK Pp_1819,True,Q88LV8
sp|Q88LW1|Q88LW1_PSEPK Pp_1816,True,Q88LW1
sp|Q88LW2|PYRF_PSEPK Pyrf,True,Q88LW2
sp|Q88LW3|Q88LW3_PSEPK Pp_1814,True,Q88LW3
sp|Q88LX0|KDSA2_PSEPK Kdsa2,True,Q88LX0
sp|Q88LX1|Q88LX1_PSEPK Pp_1806,True,Q88LX1
sp|Q88LX2|Q88LX2_PSEPK Wbpm,True,Q88LX2
sp|Q88LX4|Q88LX4_PSEPK Wbpv,True,Q88LX4
sp|Q88LX5|Q88LX5_PSEPK Wbpz,True,Q88LX5
sp|Q88LX6|Q88LX6_PSEPK Wbpy,True,Q88LX6
sp|Q88LX7|Q88LX7_PSEPK Rmd,True,Q88LX7
sp|Q88LX8|Q88LX8_PSEPK Gmd,True,Q88LX8
sp|Q88LX9|Q88LX9_PSEPK Pp_1798,True,Q88LX9
sp|Q88LY1|Q88LY1_PSEPK Pp_1795,True,Q88LY1
sp|Q88LY2|Q88LY2_PSEPK Pp_1794,True,Q88LY2
sp|Q88LY3|Q88LY3_PSEPK Pp_1793,True,Q88LY3
sp|Q88LY4|Q88LY4_PSEPK Pp_1792,True,Q88LY4
sp|Q88LY5|Q88LY5_PSEPK Pp_1791,True,Q88LY5
sp|Q88LY6|Q88LY6_PSEPK Pp_1790,True,Q88LY6
sp|Q88LY7|Q88LY7_PSEPK Pp_1789,True,Q88LY7
sp|Q88LY8|Q88LY8_PSEPK Pp_1788,True,Q88LY8
sp|Q88LY9|Q88LY9_PSEPK Pp_1787,True,Q88LY9
sp|Q88LZ0|Q88LZ0_PSEPK Pp_1786,True,Q88LZ0
sp|Q88LZ1|Q88LZ1_PSEPK Rmlb,True,Q88LZ1
sp|Q88LZ2|Q88LZ2_PSEPK Rmld,True,Q88LZ2
sp|Q88LZ3|Q88LZ3_PSEPK Rmla,True,Q88LZ3
sp|Q88LZ4|Q88LZ4_PSEPK Rmlc,True,Q88LZ4
sp|Q88LZ6|Q88LZ6_PSEPK Pp_1780,True,Q88LZ6
sp|Q88LZ7|Q88LZ7_PSEPK Pp_1779,True,Q88LZ7
sp|Q88LZ8|Q88LZ8_PSEPK Pp_1778,True,Q88LZ8
sp|Q88LZ9|Q88LZ9_PSEPK Xana,True,Q88LZ9
sp|Q88M00|Q88M00_PSEPK Pp_1776,True,Q88M00
sp|Q88M01|Q88M01_PSEPK Pp_1775,True,Q88M01
sp|Q88M03|Q88M03_PSEPK Rpsa,True,Q88M03
sp|Q88M04|KCY_PSEPK Cmk,True,Q88M04
sp|Q88M05|Q88M05_PSEPK Pp_1770,True,Q88M05
sp|Q88M06|Q88M06_PSEPK Phea,True,Q88M06
sp|Q88M07|SERC_PSEPK Serc,True,Q88M07
sp|Q88M08|Q88M08_PSEPK Gyra,True,Q88M08
sp|Q88M09|MTNA_PSEPK Mtna,True,Q88M09
sp|Q88M10|UBIG_PSEPK Ubig,True,Q88M10
sp|Q88M11|Q88M11_PSEPK Pp_1764,True,Q88M11
sp|Q88M12|Q88M12_PSEPK Pp_1763,True,Q88M12
sp|Q88M13|Q88M13_PSEPK Pp_1762,True,Q88M13
sp|Q88M14|Q88M14_PSEPK Pp_1761,True,Q88M14
sp|Q88M16|Q88M16_PSEPK Pp_1759,True,Q88M16
sp|Q88M17|Y1758_PSEPK Pp_1758,True,Q88M17
sp|Q88M18|Q88M18_PSEPK Bola,True,Q88M18
sp|Q88M19|Q88M19_PSEPK Pp_1756,True,Q88M19
sp|Q88M20|FUMC_PSEPK Fumc,True,Q88M20
sp|Q88M23|Q88M23_PSEPK Pp_1752,True,Q88M23
sp|Q88M24|MNMC_PSEPK Mnmc,True,Q88M24
sp|Q88M25|Q88M25_PSEPK Asnb,True,Q88M25
sp|Q88M26|Q88M26_PSEPK Pp_1749,True,Q88M26
sp|Q88M27|Q88M27_PSEPK Pp_1748,True,Q88M27
sp|Q88M28|Y1747_PSEPK Pp_1747,True,Q88M28
sp|Q88M32|Q88M32_PSEPK Pp_1743,True,Q88M32
sp|Q88M33|Q88M33_PSEPK Pp_1742,True,Q88M33
sp|Q88M34|Q88M34_PSEPK Pp_1741,True,Q88M34
sp|Q88M37|Q88M37_PSEPK Pp_1738,True,Q88M37
sp|Q88M38|Q88M38_PSEPK Pp_1737,True,Q88M38
sp|Q88M39|Q88M39_PSEPK Pp_1736,True,Q88M39
sp|Q88M40|Q88M40_PSEPK Htrb,True,Q88M40
sp|Q88M41|MINC_PSEPK Minc,True,Q88M41
sp|Q88M42|Q88M42_PSEPK Mind,True,Q88M42
sp|Q88M43|MINE_PSEPK Mine,True,Q88M43
sp|Q88M44|APEB_PSEPK Apeb,True,Q88M44
sp|Q88M48|Q88M48_PSEPK Pp_1726,True,Q88M48
sp|Q88M49|Q88M49_PSEPK Pp_1725,True,Q88M49
sp|Q88M52|Q88M52_PSEPK Pp_1722,True,Q88M52
sp|Q88M53|Q88M53_PSEPK Pp_1721,True,Q88M53
sp|Q88M54|Q88M54_PSEPK Pp_1720,True,Q88M54
sp|Q88M55|Q88M55_PSEPK Prc,True,Q88M55
sp|Q88M57|Q88M57_PSEPK Pp_1717,True,Q88M57
sp|Q88M58|Q88M58_PSEPK Pp_1716,True,Q88M58
sp|Q88M59|Q88M59_PSEPK Pp_1715,True,Q88M59
sp|Q88M60|Q88M60_PSEPK Fklb-2,True,Q88M60
sp|Q88M62|Q88M62_PSEPK PP_1712,True,Q88M62
sp|Q88M69,True,Q88M69
sp|Q88M71|Q88M71_PSEPK Pp_1703,True,Q88M71
sp|Q88M72|RDGC_PSEPK Rdgc,True,Q88M72
sp|Q88M74|Q88M74_PSEPK Pp_1700,True,Q88M74
sp|Q88M77|Q88M77_PSEPK Pp_1697,True,Q88M77
sp|Q88M79|Q88M79_PSEPK Pp_1695,True,Q88M79
sp|Q88M80|Q88M80_PSEPK Pp_1694,True,Q88M80
sp|Q88M85|Q88M85_PSEPK Pp_1689,True,Q88M85
sp|Q88M88|Q88M88_PSEPK Pp_1686,True,Q88M88
sp|Q88M95|COBT_PSEPK Cobt,True,Q88M95
sp|Q88M97|COBQ_PSEPK Cobq,True,Q88M97
sp|Q88M98|Q88M98_PSEPK Cobc,True,Q88M98
sp|Q88MA1|Q88MA1_PSEPK Cobb,True,Q88MA1
sp|Q88MA2|Q88MA2_PSEPK Cobo,True,Q88MA2
sp|Q88MA5|Q88MA5_PSEPK Pp_1669,True,Q88MA5
sp|Q88MA6|Q88MA6_PSEPK Pp_1668,True,Q88MA6
sp|Q88MA8|Q88MA8_PSEPK Pp_1666,True,Q88MA8
sp|Q88MA9|PUR5_PSEPK Purm,True,Q88MA9
sp|Q88MB0|Q88MB0_PSEPK Purn,True,Q88MB0
sp|Q88MB1|Q88MB1_PSEPK Pp_1663,True,Q88MB1
sp|Q88MB2,True,Q88MB2
sp|Q88MB3|Q88MB3_PSEPK Pp_1661,True,Q88MB3
sp|Q88MB5|Q88MB5_PSEPK Pp_1659,True,Q88MB5
sp|Q88MB6|Q88MB6_PSEPK Pp_1658,True,Q88MB6
sp|Q88MB7|Q88MB7_PSEPK Pp_1657,True,Q88MB7
sp|Q88MB8|Q88MB8_PSEPK Rela,True,Q88MB8
sp|Q88MB9|RLMD_PSEPK Rlmd,True,Q88MB9
sp|Q88MC0|Q88MC0_PSEPK Cysm,True,Q88MC0
sp|Q88MC3|Q88MC3_PSEPK Gacs,True,Q88MC3
sp|Q88MC5|Q88MC5_PSEPK Pp_1648,True,Q88MC5
sp|Q88MC6|Q88MC6_PSEPK Pp_1647,True,Q88MC6
sp|Q88MC7|Q88MC7_PSEPK Pp_1646,True,Q88MC7
sp|Q88MC8|Q88MC8_PSEPK Arsc-1,True,Q88MC8
sp|Q88MC9|Q88MC9_PSEPK Wrba,True,Q88MC9
sp|Q88MD0|Q88MD0_PSEPK Pp_1643,True,Q88MD0
sp|Q88MD1|Q88MD1_PSEPK Pp_1642,True,Q88MD1
sp|Q88MD2|TTCA_PSEPK Ttca,True,Q88MD2
sp|Q88MD5|Q88MD5_PSEPK Fpr,True,Q88MD5
sp|Q88MD7|Q88MD7_PSEPK Dgka-1,True,Q88MD7
sp|Q88MD8|Q88MD8_PSEPK Pp_1635,True,Q88MD8
sp|Q88ME0|Q88ME0_PSEPK Pp_1633,True,Q88ME0
sp|Q88ME2|Q88ME2_PSEPK Pp_1631,True,Q88ME2
sp|Q88ME3|RECX_PSEPK Recx,True,Q88ME3
sp|Q88ME4|RECA_PSEPK Reca,True,Q88ME4
sp|Q88ME5|Q88ME5_PSEPK Pp_1628,True,Q88ME5
sp|Q88ME7|MUTS_PSEPK Muts,True,Q88ME7
sp|Q88ME8|Q88ME8_PSEPK Rpos,True,Q88ME8
sp|Q88ME9|Q88ME9_PSEPK Nlpd,True,Q88ME9
sp|Q88MF0|PIMT_PSEPK Pcm,True,Q88MF0
sp|Q88MF1|SURE_PSEPK Sure,True,Q88MF1
sp|Q88MF2|TRUD_PSEPK Trud,True,Q88MF2
sp|Q88MF3|ISPF_PSEPK Ispf,True,Q88MF3
sp|Q88MF4|Q88MF4_PSEPK Pp_1617,True,Q88MF4
sp|Q88MF5|Q88MF5_PSEPK Pp_1616,True,Q88MF5
sp|Q88MF7|ISPD_PSEPK Ispd,True,Q88MF7
sp|Q88MF9|ENO_PSEPK Eno,True,Q88MF9
sp|Q88MG0|KDSA1_PSEPK Kdsa1,True,Q88MG0
sp|Q88MG1|PYRG_PSEPK Pyrg,True,Q88MG1
sp|Q88MG4|ACCA_PSEPK Acca,True,Q88MG4
sp|Q88MG5|Q88MG5_PSEPK Dnae,True,Q88MG5
sp|Q88MG7|LPXB_PSEPK Lpxb,True,Q88MG7
sp|Q88MG8|LPXA_PSEPK Lpxa,True,Q88MG8
sp|Q88MG9|FABZ_PSEPK Fabz,True,Q88MG9
sp|Q88MH0|LPXD_PSEPK Lpxd,True,Q88MH0
sp|Q88MH1|Q88MH1_PSEPK Omph,True,Q88MH1
sp|Q88MH2|Q88MH2_PSEPK Bama,True,Q88MH2
sp|Q88MH3|Q88MH3_PSEPK Pp_1598,True,Q88MH3
sp|Q88MH4|DXR_PSEPK Dxr,True,Q88MH4
sp|Q88MH5|Q88MH5_PSEPK Cdsa,True,Q88MH5
sp|Q88MH6|UPPS_PSEPK Upps,True,Q88MH6
sp|Q88MH7|RRF_PSEPK Frr,True,Q88MH7
sp|Q88MH8|PYRH_PSEPK Pyrh,True,Q88MH8
sp|Q88MH9|EFTS_PSEPK Tsf,True,Q88MH9
sp|Q88MI0|RS2_PSEPK Rpsb,True,Q88MI0
sp|Q88MI1|Q88MI1_PSEPK Map,True,Q88MI1
sp|Q88MI2|GLND_PSEPK Glnd,True,Q88MI2
sp|Q88MI3|Q88MI3_PSEPK Pp_1588,True,Q88MI3
sp|Q88MI6|Q88MI6_PSEPK Pp_1585,True,Q88MI6
sp|Q88MI9,True,Q88MI9
sp|Q88MJ5|Q88MJ5_PSEPK Pp_1576,True,Q88MJ5
sp|Q88MK8,True,Q88MK8
sp|Q88ML3,True,Q88ML3
sp|Q88MM2|Q88MM2_PSEPK Pp_1549,True,Q88MM2
sp|Q88MM3|Q88MM3_PSEPK Pp_1548,True,Q88MM3
sp|Q88MN7,True,Q88MN7
sp|Q88MP0|Q88MP0_PSEPK Pp_1531,True,Q88MP0
sp|Q88MP1|DAPD_PSEPK Dapd,True,Q88MP1
sp|Q88MP2|Q88MP2_PSEPK Pp_1528,True,Q88MP2
sp|Q88MP3|Q88MP3_PSEPK Pp_1527,True,Q88MP3
sp|Q88MP4|Q88MP4_PSEPK Pp_1526,True,Q88MP4
sp|Q88MP5|DAPE_PSEPK Dape,True,Q88MP5
sp|Q88MP6|Q88MP6_PSEPK Pp_1524,True,Q88MP6
sp|Q88MP7|Q88MP7_PSEPK Pp_1523,True,Q88MP7
sp|Q88MP8|Q88MP8_PSEPK Cspa-1,True,Q88MP8
sp|Q88MQ0|PLSB_PSEPK Plsb,True,Q88MQ0
sp|Q88MQ1|Q88MQ1_PSEPK Pp_1519,True,Q88MQ1
sp|Q88MQ2|Q88MQ2_PSEPK Pp_1518,True,Q88MQ2
sp|Q88MQ3|Q88MQ3_PSEPK Pp_1517,True,Q88MQ3
sp|Q88MQ4|Q88MQ4_PSEPK Pp_1516,True,Q88MQ4
sp|Q88MQ7|RSMJ_PSEPK Rsmj,True,Q88MQ7
sp|Q88MQ8,True,Q88MQ8
sp|Q88MR0|Q88MR0_PSEPK Pp_1510,True,Q88MR0
sp|Q88MR3|Q88MR3_PSEPK Pp_1507,True,Q88MR3
sp|Q88MR4|CAPP_PSEPK Ppc,True,Q88MR4
sp|Q88MR5|Q88MR5_PSEPK Pp_1504,True,Q88MR5
sp|Q88MR6|Q88MR6_PSEPK Pp_1503,True,Q88MR6
sp|Q88MR7|Q88MR7_PSEPK Pp_1502,True,Q88MR7
