Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B16,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B17,500.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B17,2500.0
AQ,384PP_AQ_SP2,C7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B17,1000.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B17,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B17,1000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B18,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B18,2500.0
AQ,384PP_AQ_SP2,C7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B18,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B18,500.0
AQ,384PP_AQ_SP2,B4,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B18,1000.0
AQ,384PP_AQ_SP2,C7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B19,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B19,2500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B19,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B19,500.0
AQ,384PP_AQ_SP2,A18,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B19,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B2,500.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B2,1000.0
AQ,384PP_AQ_SP2,B16,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B2,1000.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B2,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B2,1500.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B2,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B20,500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B20,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B20,2500.0
AQ,384PP_AQ_SP2,C7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B20,1000.0
AQ,384PP_AQ_SP2,B3,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B20,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B21,1000.0
AQ,384PP_AQ_SP2,C11,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B21,2500.0
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B21,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,B21,500.0
