Protein.Group,PP_0751_PP_0813_PP_0815_log2_FC,PP_0751_PP_0813_PP_0815_log10_pval,PP_0528_PP_0751_PP_0815_log2_FC,PP_0528_PP_0751_PP_0815_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0751_PP_0813_PP_0815_log2_FC,PP_0528_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0751_PP_0815_log2_FC,PP_0368_PP_0751_PP_0815_log10_pval,PP_0368_PP_0751_PP_0813_PP_0815_log2_FC,PP_0368_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0814_PP_0815_log2_FC,PP_0368_PP_0814_PP_0815_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0751_PP_0814_PP_0815_log2_FC,PP_0368_PP_0751_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0813_PP_0815_log2_FC,PP_0528_PP_0813_PP_0815_log10_pval,PP_0751_PP_0815_log2_FC,PP_0751_PP_0815_log10_pval,PP_0528_PP_0812_PP_0815_log2_FC,PP_0528_PP_0812_PP_0815_log10_pval,PP_0368_PP_0813_PP_0814_PP_0815_log2_FC,PP_0368_PP_0813_PP_0814_PP_0815_log10_pval,PP_0814_PP_0815_log2_FC,PP_0814_PP_0815_log10_pval,PP_0813_PP_0814_PP_0815_log2_FC,PP_0813_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_PP_1506_log2_FC,PP_0812_PP_0813_PP_0815_PP_1506_log10_pval,PP_0368_PP_0815_log2_FC,PP_0368_PP_0815_log10_pval,PP_0437_PP_0815_PP_1317_log2_FC,PP_0437_PP_0815_PP_1317_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0815_log2_FC,PP_0528_PP_0815_log10_pval,PP_0815_PP_2136_log2_FC,PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0812_PP_0815_PP_1506_log2_FC,PP_0812_PP_0815_PP_1506_log10_pval
rfbD,,,2.363920292999645,3.2575576205482606,2.439725580365361,2.2116980131982586,2.427293022708477,3.8451448917101736,3.6668263176244325,3.363110375509007,2.401249195853046,2.486185498271018,3.7469862367657174,3.658710343167149,3.6923307968857024,2.585561247854707,2.6100345176880504,2.165709536791138,2.4666709193126843,1.6913520394766257,2.214157865577262,1.9684810916973265,2.3934375339959946,1.9648051652904224,,,2.3722492884455444,3.838455414976157,,,3.5897141287909795,2.7639841753267156,2.7076005381869335,3.131411009961762,,,,,3.706269590578185,3.1801470868978923,,,3.6553875411338925,2.4354076000447664,3.6906672379001564,3.150599685382352,,,2.735927744477675,2.3364877954684964
rhdA,,,1.1700990118061825,2.7096311468028604,1.1521957591004723,2.258066811680629,,,0.4218258021411431,3.0668521263276327,,,,,,,0.9432865365624844,1.4858118050708278,,,,,-0.6291374904655519,1.3297254006882366,,,0.8975064775449497,2.7097640343179283,-0.9166052799594228,3.321129509880869,,,0.652109920088318,2.1262241446981935,,,,,,,-1.020136969509146,1.3795544239009592,,,,,,,0.969672133507912,1.4888147414977506
rhlB,,,-1.0420428478331387,4.943883388711199,,,,,1.280141650186199,2.265273404137156,,,,,0.9139390941690626,3.313750980301017,-1.1343745691112384,5.2229398265679405,,,,,,,,,,,,,0.9585795192536745,1.3782958845568993,,,,,1.9589297406265849,1.406675633658149,1.3175514890143891,1.9127356526328272,,,1.02037962164289,3.9557852838368537,1.0740909658431679,2.444785014556443,1.0367176941066754,4.449812511312882,,
rplS,,,-0.15430622030296537,2.4810774596238043,,,,,-0.8853630242193455,7.070170344356147,0.22516768878892515,2.8320732343366277,-0.7015880943846285,3.5752422885100863,-0.6153630366156155,11.458533022331904,,,,,-0.12243506652945212,1.511000525839508,,,,,0.1595769974396946,1.8715084696922524,,,-0.925189088155847,14.442250234837454,-0.10903058080474956,1.6366038070220807,0.22968843944548942,2.852660550025718,-0.14957303006181474,2.505952576221187,-0.6259107311754537,5.693988861446798,,,-0.7731071334596124,9.769766906159091,-0.519355931791825,6.2191217045256835,-0.44059416515717226,2.9881519440946547,-0.11190941756071401,2.4367276328736245
rsfS,,,-0.38472258849941193,3.4023815436371305,-0.31056815789389197,3.443585943468192,-0.3233274100727637,1.838778863324023,-0.440474890834524,2.447986396761536,,,-0.3501784722679662,1.749722245153842,-0.4959707705019637,3.0979600532023848,,,-0.8129466635072833,2.207224293125609,-0.5382323718380234,2.5552529716240464,-0.6886472040719303,1.6905896371297005,-2.7967888367864826,1.7151703500522766,,,,,-0.4686497462888797,2.055935716028831,,,,,-2.198572958693151,1.6819977936339496,-0.44404512861189416,11.373248343123423,-0.6648445657036864,2.4569182197987707,-0.6343968065555402,2.8274485352177035,-0.4362278915045453,2.2045674043639227,-0.296324756722896,2.2460858109252557,-0.15195253647972845,1.5893464450427754
rsmJ,,,-2.202673551917574,6.2727168037162935,,,,,2.7885225875719253,7.172000267956723,,,,,,,,,,,,,,,,,,,,,2.7104841311659973,1.4741366226460773,,,,,,,,,,,,,,,,,,
sbcC,,,3.132398062874658,1.5040131939906938,3.0150534557994497,2.33589728935974,2.8767939792174424,1.6648872364239764,2.5651618229252424,1.5715441094896914,3.131473973048922,6.692335304838577,2.1017324554754566,4.032636811488202,2.4832305483418677,1.9710714359023729,2.7404794585083563,1.6417505448250977,,,,,,,,,2.93901374415319,1.4464738100591783,,,2.65077368813483,1.681786755916882,,,,,1.0587341023689207,1.5766417310695124,2.640154009898713,5.549131713874216,,,2.4875701218465758,1.6684929359912872,2.3964644764572665,5.3389236983754,2.499722068432878,1.7695561143693315,,
sdhA,,,-1.7537380149493336,2.4256247243506524,-1.267167313638006,2.0737364430175482,-1.4366874192496817,3.162287064237811,,,,,,,,,-1.142138094942537,2.184203063798235,-0.9820239271331785,4.808986563214708,-1.2780321813989484,1.9468584576379886,-0.6669513258395208,9.178417264045995,,,-1.2738646248307688,2.123053018296129,,,,,,,,,,,,,,,,,-0.15173248901194986,1.331960557025467,,,-1.4477165057019574,1.365540324057487
secF,,,0.5365989524151977,2.9378904000898602,,,,,-1.0919829746752,6.270227214648722,0.24288132258327522,1.4484636542315692,-1.0067538889297276,2.1851644950406413,-1.0605301301453167,6.835863875084842,,,,,,,,,,,,,,,-1.6745015501695553,2.6465502511441867,-1.8299426483108654,3.38275605486068,,,,,-0.8461643654484517,3.22654690632371,-0.5321290204330069,1.7819422988046838,-0.8734668173224783,6.3062361529746696,-0.6469592527896891,2.44989106882504,-0.5579206098226828,1.8979643006548115,-0.6192189667163133,4.3838143855599485
selO,,,-2.418604209148656,9.17651196505323,-2.2834634463352907,4.056357966973807,,,,,,,,,1.213228456359245,2.2876582123037466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
serC,,,0.4955840123891728,7.7769316324187585,,,,,,,,,,,,,-0.3608024252978115,7.445252350439821,,,,,,,,,0.6231416412049935,4.48779888310408,,,0.18760537095400984,4.6080988826444775,,,0.24632032543101318,3.2398868417545543,,,0.14671297446476286,1.5364636429891148,,,,,,,,,,
spuD,,,0.5330274944893519,1.4197251753533775,,,0.7273117895946779,1.9451073420041218,0.8713091662734962,7.68962446958219,0.4831107607092636,2.385469984109232,0.9315756343677833,12.686997984700628,0.7852558703808475,11.524989392600288,0.52800352887257,2.6734684489749068,1.0159902147544064,3.1125789174894924,0.7318014308727027,1.8921776633437253,0.9379464066053524,4.798834507978753,1.0615926011704142,1.7159699522238663,0.4487811767351671,1.3949344175076064,,,0.9222809663891428,6.38454938278335,0.7672293238913127,3.182293926253357,0.7498822157217285,1.8381512327127736,1.1548215174902265,11.29486149988705,0.8610403220698398,9.477583227716776,0.9956346825306753,1.947218467607072,0.9437144434977068,10.518404135380656,0.7814182469346546,3.8858337400221443,0.5243532246346522,4.995445001213178,0.8024331996777961,3.5059793369568983
srmB,,,0.43491263217820436,1.5689002681712996,0.5549591035414438,2.0709765759199565,,,0.2572303134858668,1.4549734477355338,,,0.20502571461163666,3.315808417658088,0.14637099747800655,2.6650748007805345,0.4962988213373107,1.9603148358951994,,,,,-0.3892472321708261,1.416958237906668,,,0.4308551174352272,1.5248162584710638,,,0.16509261925816118,1.3362150641615784,,,,,,,,,-0.5918633051011417,1.3293731520504404,0.27107307479897996,3.2735397896567586,0.12492030264248002,2.8906968478812116,,,0.36104704091386614,1.4272474464799785
surA,,,0.5082767548078736,1.811858713871844,0.6733912542682231,6.653711369722775,0.7781807281725998,1.5707521985536748,,,-0.9046013987496698,9.784530822035714,,,0.6645140965692612,4.369060161345235,0.7878952064885723,1.475749842746695,0.5942836463025043,12.156569471039855,-0.8140453988864651,11.460172674333144,0.8564701957762405,1.380025551674298,,,0.7403041035123008,1.5385073603741293,,,,,,,,,0.6012594540482026,1.5055082924336534,,,,,,,,,0.5656214445710078,3.0144281494068945,1.3850596830171304,1.9882680896803113
thiC,,,0.34559892621661453,9.383756929226367,0.34516303078740873,3.88074380286859,0.19372591109140094,1.4517273796231147,0.47301986646750455,3.13012398515038,,,0.2491842674132035,1.5563980285169565,0.2473713095969175,7.397812851248593,,,,,0.28783049857760284,1.7201632073737398,0.20299828566585126,1.51887749361736,,,,,,,0.31522729697459584,2.2426247200029676,,,,,,,0.2358397851012216,6.9443274101669425,,,0.3687788863234249,3.673595927112269,,,,,0.2923703943830198,1.9757335823146818
thiD,,,0.5365216097301174,1.513577394345992,,,,,,,0.5976462623365784,1.451565705873913,,,,,,,-0.7189309264469548,3.0819242933298736,0.513921733670524,1.7226804437719299,-1.1126167944302459,6.103623807751689,-1.3242189426127264,2.0431211714939934,0.8462108144816015,2.573360361785183,-3.0469238876089335,3.1123513782827694,,,0.7408494698620055,1.7455877787999703,,,,,,,-0.9294446149382793,2.6126234968904103,,,,,,,0.7438909937576662,1.402608245585234
thrS,,,-0.33915342281746896,1.8886627693575486,-0.32077983561822604,3.8745836432870924,-0.4126230576259708,4.390543740076412,,,-0.49240268608855453,3.448432816752483,,,,,,,,,-0.4680365910984392,9.171564058792699,-0.30640691158726674,1.8429046858303635,,,-0.3445754566173623,2.1595885283775753,,,,,-0.21184469247347254,1.5637413749204052,,,,,,,,,,,,,,,,
trx,,,-2.888577468360828,4.888371834818564,-0.7767441825237813,4.010937365111085,,,,,-2.076224707689588,2.489704279639946,0.571086777025332,2.2491524414646356,,,,,-0.4183548223462165,1.4025559792786721,,,,,,,,,,,,,,,,,,,0.5757056983678807,3.450710633475341,,,,,,,,,,
tsaB,,,-0.3422425042890814,2.2085728192465512,,,,,,,,,,,,,,,,,,,,,,,-0.28579307856200703,1.72749306099474,,,,,,,,,,,,,,,,,,,,,,
ubiE,,,1.0905111968705987,1.5404200278987221,,,,,0.3133610927850224,6.062140840271335,,,0.414883112669544,3.617444152515614,0.3574135137411261,1.450650490819257,1.5505381470573176,2.2099868151552653,-0.1581764548056817,1.4764993795040389,,,-0.5887776639512714,1.4310510442723596,-1.1587649172086583,7.802058262100037,1.0863328280055276,1.4024709457312887,,,0.31205830997580075,3.908533664799143,1.375791704834303,2.986165360233644,,,-0.6890277258087572,3.4836885732186893,0.4868007213793904,3.182748241724647,-2.510030152770018,2.530678709868624,0.4936331830769676,5.48179318034869,0.5743875091960688,5.556779139077434,0.524915917330361,1.5649180338912825,1.3451537584052722,2.6789881200990453
ugpQ,,,0.7060537339756016,9.14382817811668,,,,,0.7511525147426129,1.55003765033266,,,0.5278283402765016,1.7200447280467637,0.6780478642840301,3.159126723997291,,,0.4252861664416817,1.9298716903307214,,,0.5937951753640394,2.0591252137033713,0.4587141346700997,2.264400107590776,,,,,,,0.6613589352520594,1.8670003117850875,0.3693576208079309,1.8551344588698362,0.678107418706748,2.9088393384197944,,,,,,,,,,,,
urtE,,,1.8372487949894802,1.9032284290144654,2.7616382418709167,1.6664760622476658,1.951931663653408,2.059504219668656,,,2.2391128962212523,7.088916889301551,0.7189601958443435,3.6620064904385297,0.31978215441523977,1.7617257917185432,2.144639006750247,1.5405856565612515,,,2.144152646591275,2.365317467411249,,,,,,,,,1.0985179692239755,1.419222501226807,1.9587484148170287,2.1384493136495664,,,,,0.6881603166711012,2.734431175572698,-1.7899655640535765,2.3960255574475555,0.867527134499507,5.949414470175312,0.5462086137676078,1.4337280212102939,,,,
xdhA,,,-1.2493115839846056,6.185363124204543,,,0.5939206191324848,1.6207631740049921,1.2510324557735015,6.27688896741392,0.735835744207061,4.592666972460098,1.2233404269565535,2.5790704219347567,1.1797789699947407,1.8015287656103398,,,,,0.8695507303070462,5.663618629145556,-2.9862634526451695,7.715019184044831,-1.6454667776607366,1.807905951483429,,,-1.8050844925913039,1.7804358578985193,1.2947715703816167,9.339310303520106,0.6942420352980696,1.6638273972546718,-2.8091859906071934,2.8671709036978226,-1.176746993262325,3.6955519787560274,1.1827141318212953,2.5717590358913083,-3.9268277945429935,9.045760365630466,1.2657929909399932,9.362730762565004,1.3507452612188535,4.6228639327698575,1.2538143783869273,5.270585276942963,,
ybgI,,,2.0986742817457658,9.210686796729787,2.16668962167164,1.582596917573328,1.9740923950111944,1.7100783618981044,1.5267613280456545,1.4280760667144607,1.9091068320225313,2.5766884575045994,1.5368609759281548,4.067593456763551,1.1690854715481933,4.985164651847959,2.3870420827716035,2.1560331311931304,,,1.9727698491039312,1.4644760391244118,1.1000613292679593,1.8103596425291342,,,1.8214076376010995,1.9080297923522125,,,1.2741413382960998,8.561373364736147,,,,,1.2882768526688229,1.5450701449006228,1.322929783968976,3.3022672986897423,,,1.3393854822359728,9.099203182351753,1.3909284832680293,5.956865413341219,1.2997410013447654,2.171570056299889,2.5027207363906383,5.718232489671971
ydcS,,,2.373690866479464,2.012089479755171,2.356281839338756,2.092741877727721,2.4209276380536777,2.231681177700311,1.5216524419513842,2.7805928182855437,2.171437464740322,1.4824749113403701,1.5708358731550525,3.0062008497532777,0.9900131856056715,2.843356071538202,2.3170110735370124,2.0042685959515807,,,2.34296299368277,2.8218685559588934,,,,,1.7636309589415964,1.9423812566044536,,,1.82693589621825,4.308540864629407,2.5969127716288822,2.0156596974954195,,,,,1.5173131630920589,7.806456503798003,,,1.6435083327985083,6.869943175597411,1.131027476617769,1.6899398501293321,,,2.433603568510803,3.0242451967460275
ydfG,,,0.48572905790562415,1.4444084939421917,,,,,,,,,0.5438970604960719,1.7641184707507815,0.31956752123938514,2.2922868448306435,0.7234044523044163,1.325720288783825,0.9645601571289146,2.0872624230710866,0.16554037237579614,1.4541615720939762,0.48623442231531877,2.1591190944121257,0.9530827558844005,1.7408212653464303,,,,,,,0.3089143163946419,3.506531336565947,0.8056896525803383,1.9160792322405042,0.8955897437739804,2.5468890489701903,0.34325458115441243,2.2981919836956375,,,0.7278469405344663,2.820967567931879,0.3943960059838643,2.3035311386644732,,,0.6952782167814074,3.8961327025851777
yhiI,,,-0.5337529318742776,3.4816439532809147,,,,,1.2887335686613521,1.3649272078508214,,,1.5244744439864366,1.7867638353444661,1.2330172432072655,3.532841006205282,,,1.124944030390226,3.4585392929135614,,,,,0.7563048809477453,1.7894395592502452,,,,,1.4444284229552316,2.6616274086058267,,,1.0677245934441675,1.777984924385472,,,,,,,1.4932710513337737,3.20876498184085,1.431581569517228,1.4980932743344075,1.2920432863878872,4.127732148567625,,
zipA,,,-0.587016947058592,1.431217171251825,,,,,-0.7244858696254104,10.919016793451561,-0.6604035468115466,3.388924086302514,-0.5955080210013859,3.9818705679768565,-0.947204225234784,2.324946063121375,,,0.5609573893939969,1.7237525080970884,-0.6432063421007033,2.5691430115461293,,,,,-0.4600192829820652,1.3571639689229438,,,-0.5751907068705341,3.1324225928872442,-0.2109525404440249,2.677050757715788,0.5561672435260261,1.4093735103156129,0.9397687990962397,1.4306986194426576,-0.7624267004674846,2.1079471982772597,0.8772382674793715,2.05554504072365,-0.4557521228624455,4.912984213286709,-0.7203213170375741,4.971343408131685,-0.7862229651149539,7.470461510121679,,
KRT1,,,,,-2.7676851493327668,1.788412077347362,-2.760915298552583,1.788114607272059,,,-3.0067339814985834,1.8546426168063288,,,-2.6825824383994687,1.7606741928121241,-2.7879608607940756,1.7890849798973882,-2.6248917301836356,1.7356529792304627,-2.8195164375964072,1.8063632666709528,,,,,-2.2935806673715304,1.6308802335403536,,,-2.788422981060633,1.7920642304104162,,,,,,,,,,,-3.430980649113979,1.9435118917647025,,,,,,
PP_0019,,,,,0.8157805363979165,5.008900239216856,1.7483733048060917,1.364916258382733,,,,,,,,,,,,,1.484833986313388,1.4519364289254322,,,,,,,,,,,1.862377505981859,1.6349737091518637,,,,,,,,,,,,,,,,
PP_0165,,,,,3.3144475069013217,1.7053016199375248,,,1.997302676497335,1.6671066946843598,2.6040331692321526,3.825209239055074,,,1.7621315970335059,1.539136342280853,,,-1.310031086884387,2.8029447547625503,2.632635586058896,2.005201076213923,,,,,,,,,,,2.701901734316115,1.8697258059193236,-1.3749193691047379,3.334663055066845,,,2.4488759802636393,3.8558105878672992,,,2.803144342037366,1.8431309330822871,,,2.551214082529684,1.6024507414754445,,
PP_0166,,,,,2.1470181181381216,2.638589350012093,1.9634394808529896,3.232300152352672,1.57605250007198,2.016367950504914,,,0.5551405965184474,3.320265028619204,1.3451471854804413,8.054972782258943,2.007038727628566,1.7912533818869214,,,2.00881948398795,2.310985987731863,1.662109942148558,1.428525408788297,,,,,,,1.4446187863514288,12.223509483906755,,,,,,,1.3071757352903697,8.178424339243222,0.7363865456484819,1.635432738623465,1.550338275129533,9.757300268078405,,,1.6883844110609423,8.693215158123705,1.9879334318210764,2.443006088179436
PP_0412,,,,,0.8501668931255365,1.479947468722032,,,,,,,0.9876020600865881,2.2466372912995656,0.8068496297897555,1.3222746069048166,0.5450560301270089,1.4431796981371594,,,0.9061984726178934,1.376879099365453,,,,,-2.338587127974545,1.8407230251029814,,,0.7300992949262292,2.2117031060128998,1.6068447231781688,2.6077736333182346,,,,,,,,,,,,,,,,
PP_0541,,,,,-0.7762378290917514,2.183239768169053,-0.7681126199561218,4.281357190762326,-1.0774645653676331,6.685108410320771,-0.6531519975364749,4.595355115064603,-1.2641236301991345,7.3001436489721705,-1.214437180529237,7.21649148664283,,,-1.0662627640831648,3.561905473358361,-0.6075319138171198,3.748016228837542,-1.0942805831892712,5.743848837241384,-1.365663247379642,5.847348017555667,-1.2950530798698394,2.1072903057173957,-1.9271727200332875,5.519988158499606,-0.9669712871155716,6.138324185047306,-0.5009197939502084,3.503291703578924,-1.7209393175936651,8.584755235568819,-1.208243133981312,5.602617492430349,-1.3467111523179272,7.509241219668759,-2.7643334885746285,3.6153746249416647,-0.9888514664112421,6.344535414811686,-1.3617642205925178,7.672423842743165,-0.9173107806046341,5.016014198636868,,
PP_0581,,,,,0.7261232184062039,3.0942587004008244,0.7844133753331979,1.460909269335447,,,,,1.440920879877393,2.1665776919219497,,,0.8749637155726999,1.8480061747676264,,,,,,,,,,,,,,,,,,,,,,,,,0.8260215602331576,6.57597704616508,,,,,0.6724192147611983,1.320704178037512
PP_0725,,,,,0.7363473893788748,5.391056711978652,,,,,,,,,,,,,,,,,,,,,,,,,0.48332938532244935,3.424671794245468,,,,,,,0.4000473173070958,1.65625394146319,-0.7541381084246318,1.6816502609285995,,,0.3898490492132245,1.6000923441544905,,,,
PP_0749,,,,,1.2369563330872952,1.624162347456882,,,1.4521295988027618,1.5092998592287215,0.5458188049270652,1.607491817120388,1.5600230514300317,4.336186362208634,1.2758356864392328,1.3291031264231346,,,,,0.695470547751979,2.910537164317538,,,,,,,,,,,0.5370982600854479,3.3038007621280108,,,,,1.4947452968600148,4.459152436375065,,,1.6603249780995537,1.8044815368373273,1.2933226731449956,1.9055019698025228,1.6215020702476404,2.313440973618941,,
PP_0777,,,,,1.9921087365795977,1.7395201261371678,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2670967532510715,2.8653350479033777,,,,,,,,,,,,,,,,
PP_0919,,,,,0.8903404895767852,2.4392828046897184,,,1.0072495708179585,1.6291830528570534,,,1.1308474041296737,2.9054378831436574,1.034719427725689,2.3588462601079576,0.9373586734536328,4.007300328158778,,,,,,,,,,,,,,,,,2.1112782273549664,5.518340670231164,,,,,,,0.8814913117509182,1.9099074745435518,,,0.9521823666573518,3.4877266579928485,,
PP_1087,,,,,1.030291071534364,2.0021614100744287,0.8929917990793201,2.1290777696255505,,,0.6195306805155462,4.490702913607355,1.0576110913992451,1.9682463396119128,1.0173144758995174,6.692087404252437,,,,,0.7060647938725374,1.5266248058871077,,,,,,,,,0.8542217445067203,1.4526926566836977,,,0.8217242618250331,3.823481412470496,,,,,,,0.6894130015835745,1.6854864357531056,1.262372660397507,9.109860529999443,0.9423707630106145,2.74037993371926,,
PP_1134,,,,,-0.7619258459967806,6.338793787526622,,,-0.5519652573795548,4.867800962336377,-0.8250307273764259,5.8288947940427365,-0.8450395422034065,2.0516746843959894,-0.813661878350403,1.8866381239122278,,,,,,,-0.7559075024000244,2.167506113923219,,,,,,,-0.7565225500677039,4.824090634315631,-0.7496243639333477,1.507025751425692,,,,,-0.6526113797935037,4.486316876585275,,,-0.46144595467043387,2.451770871697455,-0.24985996941167193,2.177302043816102,-0.4092328677676741,1.9026342122917457,,
PP_1499,,,,,1.1455195082992657,2.9949205570472595,,,,,,,,,0.5234722120497077,2.205481334943654,,,,,,,,,,,,,,,0.47365562531742406,2.0596197142715096,,,,,,,,,,,,,,,,,,
PP_1646,,,,,0.557992735936075,1.5891524028430328,0.500840547698555,1.37993934986067,,,0.45227581217493035,11.136496876403568,0.2117787084758572,2.0515376339118645,0.24673401106725032,3.2427984430938883,,,,,0.5350035875952622,1.3194130581792698,,,,,0.5938115330431433,1.4274068844095793,,,0.24903684106943427,2.9281869009236527,0.6322792004329781,2.260118190070095,0.2109752324561882,1.540581718738086,0.24269252209953762,2.6710100433414863,,,-0.2858385647900467,1.506040870173139,0.33883148381533623,2.652971769867902,,,0.16780468617121008,2.70099547080624,0.5592656419174007,1.8142899820768827
PP_1666,,,,,1.1716822736855923,1.931594023359337,,,0.5466042119625513,2.7824190548964354,,,,,0.34374245230334655,1.8965640820245053,1.105629886674578,3.160937656760621,0.6391917719454124,7.631408561300691,,,,,,,1.4271680310566126,2.2268560743352563,,,0.6665392658124653,6.553534304749092,0.9032878638829378,2.094696649702955,,,,,,,,,0.7948588263131373,5.461689670642927,0.4859733164579048,3.328425763886263,,,1.304454225330983,1.895199433706041
