,Line Name,cycle,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
719,PP_2136_PP_4189-R2,2,FALSE,PP_2136_PP_4189,2,16.7317,1465700,0.399222429,PP_2136,PP_4189,,,0,6221176.2,,,2749908.395,25916447.48,,,0,0.240047414,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE
185,PP_2137-R3,0,FALSE,PP_2137,1,208.8582,17376953.7,0.78829516,PP_2137,,,,99661.2,,,,3007574.277,,,,0.033136738,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
183,PP_2137-R1,0,FALSE,PP_2137,1,195.53167,14140436.08,0.641472465,PP_2137,,,,55495.56,,,,3007574.277,,,,0.018451933,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
184,PP_2137-R2,0,FALSE,PP_2137,1,160.70413,22093770.29,1.002270737,PP_2137,,,,33795.18,,,,3007574.277,,,,0.01123669,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
430,PP_2137_PP_4011_PP_4120-R2,1,FALSE,PP_2137_PP_4011_PP_4120,3,197.2195,5098349.06,0.589102982,PP_2137,PP_4011,PP_4120,,117490.24,196626.92,49156.73,,1816728.078,7697195.018,3244544.298,3244544.298,0.06467134,0.025545269,0.015150581,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
422,PP_2137_PP_4011_PP_4120-R1,1,FALSE,PP_2137_PP_4011_PP_4120,3,192.8657,4718618.5,0.545225954,PP_2137,PP_4011,PP_4120,,75178.6,300714.4,75178.6,,1816728.078,7697195.018,3244544.298,3244544.298,0.041381317,0.03906805,0.023170773,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
438,PP_2137_PP_4011_PP_4120-R3,1,FALSE,PP_2137_PP_4011_PP_4120,3,182.994,6699915.9,0.774160495,PP_2137,PP_4011,PP_4120,,84275.1,425914.1,84275.1,,1816728.078,7697195.018,3244544.298,3244544.298,0.046388395,0.055333677,0.025974403,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
405,PP_2137_PP_4116_PP_4187-R2,1,FALSE,PP_2137_PP_4116_PP_4187,3,229.4077,6706063.52,0.774870839,PP_2137,PP_4116,PP_4187,,36787.24,312081.72,48667295.4,,1816728.078,30507894.78,48248688.18,48248688.18,0.020249172,0.01022954,1.008676033,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
413,PP_2137_PP_4116_PP_4187-R3,1,FALSE,PP_2137_PP_4116_PP_4187,3,226.0662,5428286.55,0.62722653,PP_2137,PP_4116,PP_4187,,57389.85,228793.1,48663898.6,,1816728.078,30507894.78,48248688.18,48248688.18,0.031589675,0.007499472,1.008605631,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
397,PP_2137_PP_4116_PP_4187-R1,1,FALSE,PP_2137_PP_4116_PP_4187,3,222.7008,4544896.34,0.525152741,PP_2137,PP_4116,PP_4187,,71671.56,218939.42,44897365.05,,1816728.078,30507894.78,48248688.18,48248688.18,0.039450901,0.007176484,0.930540637,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
526,PP_2137_PP_4189-R2,1,FALSE,PP_2137_PP_4189,2,330.95,5279178.84,0.609997464,PP_2137,PP_4189,,,27399.26,12010653.58,,,1816728.078,45739406.3,,,0.015081652,0.262588751,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
518,PP_2137_PP_4189-R1,1,FALSE,PP_2137_PP_4189,2,324.4131,3310162.3,0.382481948,PP_2137,PP_4189,,,0,10643008.1,,,1816728.078,45739406.3,,,0,0.232687937,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
534,PP_2137_PP_4189-R3,1,FALSE,PP_2137_PP_4189,2,313.3442,4699389.3,0.543004062,PP_2137,PP_4189,,,38753.4,12134070.2,,,1816728.078,45739406.3,,,0.021331426,0.265287007,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
553,PP_2137_PP_4189-R6,1,FALSE,PP_2137_PP_4189,2,299.3569,3404435.28,0.393374983,PP_2137,PP_4189,,,41636.98,11071271.2,,,1816728.078,45739406.3,,,0.022918664,0.242051047,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
545,PP_2137_PP_4189-R5,1,FALSE,PP_2137_PP_4189,2,294.3734,3458061.38,0.39957136,PP_2137,PP_4189,,,61436.34,11475918.88,,,1816728.078,45739406.3,,,0.033817026,0.250897854,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
537,PP_2137_PP_4189-R4,1,FALSE,PP_2137_PP_4189,2,291.135,5647264.95,0.652529001,PP_2137,PP_4189,,,52493.35,11636193.5,,,1816728.078,45739406.3,,,0.028894445,0.254401936,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
188,PP_2213-R3,0,FALSE,PP_2213,1,202.8664,20138943.6,0.913591188,PP_2213,,,,0,,,,446344.8829,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
187,PP_2213-R2,0,FALSE,PP_2213,1,181.2728,17824216.12,0.808584954,PP_2213,,,,41746.45,,,,446344.8829,,,,0.093529581,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
186,PP_2213-R1,0,FALSE,PP_2213,1,180.99287,16219416.89,0.735784192,PP_2213,,,,36747.45,,,,446344.8829,,,,0.082329722,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
411,PP_2213_PP_2471_PP_4266-R3,1,FALSE,PP_2213_PP_2471_PP_4266,3,194.9071,4380061.2,0.506106405,PP_2213,PP_2471,PP_4266,,,291451.96,29181.18,,,2687259.911,1571733.815,1571733.815,,0.10845693,0.018566235,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
403,PP_2213_PP_2471_PP_4266-R2,1,FALSE,PP_2213_PP_2471_PP_4266,3,184.9482,5319637.7,0.614672396,PP_2213,PP_2471,PP_4266,,,357284,53851,,,2687259.911,1571733.815,1571733.815,,0.132954761,0.034262163,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
395,PP_2213_PP_2471_PP_4266-R1,1,FALSE,PP_2213_PP_2471_PP_4266,3,182.8489,5220820.1,0.60325424,PP_2213,PP_2471,PP_4266,,,285966,45899,,,2687259.911,1571733.815,1571733.815,,0.10641546,0.029202782,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
190,PP_2339-R2,0,FALSE,PP_2339,1,106.07111,9988234.44,1.263974872,PP_2339,,,,26740670.77,,,,109313629.7,,,,0.244623391,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
191,PP_2339-R3,0,FALSE,PP_2339,1,103.71556,9094730.4,1.150905174,PP_2339,,,,26221892.7,,,,109313629.7,,,,0.239877614,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
189,PP_2339-R1,0,FALSE,PP_2339,1,94.976,4562672.5,0.57738967,PP_2339,,,,24457224,,,,109313629.7,,,,0.223734442,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
501,PP_2339_PP_4186-R2,1,FALSE,PP_2339_PP_4186,2,246.8041,413002.8,0.047721562,PP_2339,PP_4186,,,85178721.3,92190187.8,,,84115194.03,107076971.9,,,1.0126437,0.860971189,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
509,PP_2339_PP_4186-R3,1,FALSE,PP_2339_PP_4186,2,245.7369,227245.2,0.026257681,PP_2339,PP_4186,,,85541464.6,92366334.8,,,84115194.03,107076971.9,,,1.016956159,0.862616239,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
493,PP_2339_PP_4186-R1,1,FALSE,PP_2339_PP_4186,2,229.6977,366434.88,0.042340742,PP_2339,PP_4186,,,84730780.9,94438177.34,,,84115194.03,107076971.9,,,1.007318379,0.881965335,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
193,PP_2471-R2,0,FALSE,PP_2471,1,218.53133,4753306.41,0.215630916,PP_2471,,,,400381.88,,,,4516449.949,,,,0.088649688,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
194,PP_2471-R3,0,FALSE,PP_2471,1,191.32327,5063729.8,0.229713088,PP_2471,,,,1922947,,,,4516449.949,,,,0.425765152,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
192,PP_2471-R1,0,FALSE,PP_2471,1,153.13493,7316466.8,0.331907161,PP_2471,,,,1415906.3,,,,4516449.949,,,,0.313499832,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
441,PP_2471_PP_3754_PP_4667-R1,1,FALSE,PP_2471_PP_3754_PP_4667,3,206.781,6056236.88,0.699784805,PP_2471,PP_3754,PP_4667,,395166.76,75437.46,1962231.14,,2687259.911,926305.375,14580103.27,14580103.27,0.147051931,0.081439083,0.134582801,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
449,PP_2471_PP_3754_PP_4667-R2,1,FALSE,PP_2471_PP_3754_PP_4667,3,201.9986,6484535.61,0.749273778,PP_2471,PP_3754,PP_4667,,340036.56,61302.51,1300697.41,,2687259.911,926305.375,14580103.27,14580103.27,0.126536536,0.06617959,0.089210439,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
457,PP_2471_PP_3754_PP_4667-R3,1,FALSE,PP_2471_PP_3754_PP_4667,3,197.6125,5813871.26,0.671779993,PP_2471,PP_3754,PP_4667,,251102.52,65521.17,1639932.34,,2687259.911,926305.375,14580103.27,14580103.27,0.093441843,0.070733877,0.112477416,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
195,PP_2589-R1,0,FALSE,PP_2589,1,194.47933,19018597.8,0.818912287,PP_2589,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
197,PP_2589-R3,0,FALSE,PP_2589,1,193.51007,15057943.8,0.648372468,PP_2589,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
196,PP_2589-R2,0,FALSE,PP_2589,1,187.13393,16825663.51,0.724487827,PP_2589,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
198,PP_2925-R1,0,FALSE,PP_2925,1,95.16089,4576338,0.57911899,PP_2925,,,,0,,,,514094.6525,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
200,PP_2925-R3,0,FALSE,PP_2925,1,92.30844,4933708,0.624342868,PP_2925,,,,0,,,,514094.6525,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
199,PP_2925-R2,0,FALSE,PP_2925,1,91.63822,4303244.1,0.544559946,PP_2925,,,,111043.9,,,,514094.6525,,,,0.21599894,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
202,PP_3071-R2,0,FALSE,PP_3071,1,191.22647,13494443,0.581050469,PP_3071,,,,75195,,,,534355.2043,,,,0.140721002,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
201,PP_3071-R1,0,FALSE,PP_3071,1,174.11813,14496749.18,0.62420827,PP_3071,,,,35298.2,,,,534355.2043,,,,0.066057558,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
203,PP_3071-R3,0,FALSE,PP_3071,1,171.73467,12668470.66,0.54548534,PP_3071,,,,47491.7,,,,534355.2043,,,,0.088876649,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
206,PP_3122-R3,0,FALSE,PP_3122,1,185.972,16871249.8,0.765354204,PP_3122,,,,51053.6,,,,40986.10143,,,,1.245632012,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
204,PP_3122-R1,0,FALSE,PP_3122,1,173.96973,25993409.95,1.179175569,PP_3122,,,,18655.8,,,,40986.10143,,,,0.455173811,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE
205,PP_3122-R2,0,FALSE,PP_3122,1,168.07833,22880411.4,1.037956243,PP_3122,,,,0,,,,40986.10143,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE
208,PP_3123-R2,0,FALSE,PP_3123,1,133.1092,17909152.7,0.812438051,PP_3123,,,,26614.8,,,,256622.3671,,,,0.103711926,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
207,PP_3123-R1,0,FALSE,PP_3123,1,129.27353,16974030.78,0.770016802,PP_3123,,,,19611.48,,,,256622.3671,,,,0.076421554,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
209,PP_3123-R3,0,FALSE,PP_3123,1,124.24693,13571821.7,0.615677612,PP_3123,,,,26445,,,,256622.3671,,,,0.103050254,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
577,PP_3123_PP_3755-R3,1,FALSE,PP_3123_PP_3755,2,121.9753,9775841.6,1.129576921,PP_3123,PP_3755,,,7604.6,22813.8,,,16192.36833,212363.3833,,,0.469640997,0.107428125,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE
561,PP_3123_PP_3755-R1,1,FALSE,PP_3123_PP_3755,2,121.8955,7701912.5,0.889938991,PP_3123,PP_3755,,,15918.6,47755.8,,,16192.36833,212363.3833,,,0.983092755,0.224877751,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
569,PP_3123_PP_3755-R2,1,FALSE,PP_3123_PP_3755,2,119.3516,7625163.8,0.881070848,PP_3123,PP_3755,,,12466.8,37400.4,,,16192.36833,212363.3833,,,0.769918257,0.176115107,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
551,PP_3123_PP_4667-R2,1,FALSE,PP_3123_PP_4667,2,128.7247,6807504.4,0.786592109,PP_3123,PP_4667,,,7620.2,2406290.5,,,16192.36833,14580103.27,,,0.470604413,0.165039332,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE
543,PP_3123_PP_4667-R1,1,FALSE,PP_3123_PP_4667,2,126.5804,7802027.46,0.901507054,PP_3123,PP_4667,,,9328.78,3405820.74,,,16192.36833,14580103.27,,,0.576122023,0.233593732,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
559,PP_3123_PP_4667-R3,1,FALSE,PP_3123_PP_4667,2,116.0096,7259363.39,0.838803418,PP_3123,PP_4667,,,9465.73,2624315.05,,,16192.36833,14580103.27,,,0.584579711,0.179992899,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
404,PP_3123_PP_4862_PP_5186-R2,1,FALSE,PP_3123_PP_4862_PP_5186,3,186.7095,5662155.43,0.654249563,PP_3123,PP_4862,PP_5186,,5947.73,327741.11,29738.65,,16192.36833,2121745.845,343497.8958,343497.8958,0.367316867,0.154467657,0.086575931,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
412,PP_3123_PP_4862_PP_5186-R3,1,FALSE,PP_3123_PP_4862_PP_5186,3,186.1462,6731981.34,0.777865586,PP_3123,PP_4862,PP_5186,,7506.97,286015.19,37534.85,,16192.36833,2121745.845,343497.8958,343497.8958,0.463611613,0.134801815,0.109272431,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
396,PP_3123_PP_4862_PP_5186-R1,1,FALSE,PP_3123_PP_4862_PP_5186,3,165.8082,5115224.2,0.591052867,PP_3123,PP_4862,PP_5186,,2834.94,239827.18,14174.7,,16192.36833,2121745.845,343497.8958,343497.8958,0.175078774,0.113032944,0.041265755,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
508,PP_3123_PP_5288-R3,1,FALSE,PP_3123_PP_5288,2,123.6475,8551843.78,0.988146675,PP_3123,PP_5288,,,6535.53,71890.83,,,16192.36833,1502583.085,,,0.403617918,0.047844828,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE
500,PP_3123_PP_5288-R2,1,FALSE,PP_3123_PP_5288,2,122.4174,7117764.4,0.822441967,PP_3123,PP_5288,,,5016.32,55179.52,,,16192.36833,1502583.085,,,0.309795324,0.036723107,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE
492,PP_3123_PP_5288-R1,1,FALSE,PP_3123_PP_5288,2,119.8909,8561376.28,0.989248134,PP_3123,PP_5288,,,8552.98,94082.78,,,16192.36833,1502583.085,,,0.528210563,0.062614028,,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
211,PP_3280-R2,0,FALSE,PP_3280,1,198.61673,20538200,0.931703217,PP_3280,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
212,PP_3280-R3,0,FALSE,PP_3280,1,198.21647,20782428.6,0.942782502,PP_3280,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
210,PP_3280-R1,0,FALSE,PP_3280,1,189.00993,26322873.5,1.194121487,PP_3280,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
213,PP_3282-R1,0,FALSE,PP_3282,1,171.10053,14438789.9,0.62171263,PP_3282,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
214,PP_3282-R2,0,FALSE,PP_3282,1,160.8774,11540347.9,0.496910066,PP_3282,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
215,PP_3282-R3,0,FALSE,PP_3282,1,141.29493,11185396.9,0.481626409,PP_3282,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
217,PP_3355-R2,0,FALSE,PP_3355,1,249.52007,11482601.9,0.49442361,PP_3355,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
218,PP_3355-R3,0,FALSE,PP_3355,1,239.5362,7842474.3,0.337685177,PP_3355,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
216,PP_3355-R1,0,FALSE,PP_3355,1,236.10693,10268135.2,0.442130496,PP_3355,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
219,PP_3365-R1,0,FALSE,PP_3365,1,175.40987,12144784.5,0.522936199,PP_3365,,,,415300.6,,,,13689765.96,,,,0.030336574,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
221,PP_3365-R3,0,FALSE,PP_3365,1,174.49433,13507955.1,0.612780342,PP_3365,,,,194013,,,,15103852.9,,,,0.012845265,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
220,PP_3365-R2,0,FALSE,PP_3365,1,169.0734,15798481.1,0.716688691,PP_3365,,,,0,,,,15103852.9,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
544,PP_3365_PP_3754-R1,1,FALSE,PP_3365_PP_3754,2,139.309,9790354.06,1.131253804,PP_3365,PP_3754,,,222090.1,26580.24,,,7219523.458,926305.375,,,0.030762432,0.0286949,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
552,PP_3365_PP_3754-R2,1,FALSE,PP_3365_PP_3754,2,138.5162,9322685.3,1.077215711,PP_3365,PP_3754,,,279919.8,93306.6,,,7219523.458,926305.375,,,0.038772615,0.100729848,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
560,PP_3365_PP_3754-R3,1,FALSE,PP_3365_PP_3754,2,125.1503,10457956.7,1.208393816,PP_3365,PP_3754,,,291972.6,97324.2,,,7219523.458,926305.375,,,0.040442088,0.105067079,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
222,PP_3394-R1,0,FALSE,PP_3394,1,0.01,19852142.4,0.854803467,PP_3394,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
223,PP_3394-R2,0,FALSE,PP_3394,1,0.01,11047747.3,0.475699423,PP_3394,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
224,PP_3394-R3,0,FALSE,PP_3394,1,0.01,36101652.48,1.554482991,PP_3394,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
227,PP_3578-R3,0,FALSE,PP_3578,1,172.9668,22368290.4,1.014724179,PP_3578,,,,325122.5,,,,11033070.96,,,,0.029467997,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
225,PP_3578-R1,0,FALSE,PP_3578,1,169.71133,23490722,1.06564262,PP_3578,,,,373480,,,,11033070.96,,,,0.033850956,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
226,PP_3578-R2,0,FALSE,PP_3578,1,160.78233,24632485.06,1.117438021,PP_3578,,,,201745.25,,,,11033070.96,,,,0.018285503,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
230,PP_3744-R3,0,FALSE,PP_3744,1,244.15787,23917596,1.0298558,PP_3744,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
229,PP_3744-R2,0,FALSE,PP_3744,1,242.62673,21455147.1,0.923826444,PP_3744,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
228,PP_3744-R1,0,FALSE,PP_3744,1,190.6176,17697379.9,0.762022627,PP_3744,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
232,PP_3754-R2,0,FALSE,PP_3754,1,180.5176,13540754.9,0.58304459,PP_3754,,,,242941.2,,,,2784703.457,,,,0.087241318,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
233,PP_3754-R3,0,FALSE,PP_3754,1,175.34867,12109075.9,0.521398641,PP_3754,,,,164276.4,,,,2784703.457,,,,0.058992421,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
231,PP_3754-R1,0,FALSE,PP_3754,1,173.8582,7739001.8,0.333229806,PP_3754,,,,190330.8,,,,2784703.457,,,,0.068348678,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
236,PP_3755-R3,0,FALSE,PP_3755,1,198.61733,4818885.5,0.20749398,PP_3755,,,,52606,,,,621503.8929,,,,0.084643074,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
234,PP_3755-R1,0,FALSE,PP_3755,1,192.25033,12310927.2,0.530090055,PP_3755,,,,63864,,,,621503.8929,,,,0.1027572,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
235,PP_3755-R2,0,FALSE,PP_3755,1,185.65533,10406303.3,0.448079807,PP_3755,,,,65670.5,,,,621503.8929,,,,0.105663859,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE
238,PP_4011-R2,0,FALSE,PP_4011,1,114.84622,8359460.8,1.05785947,PP_4011,,,,0,,,,11314353.74,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
237,PP_4011-R1,0,FALSE,PP_4011,1,107.80089,8578432,1.085569482,PP_4011,,,,0,,,,11314353.74,,,,0,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
239,PP_4011-R3,0,FALSE,PP_4011,1,100.44711,6720559.81,0.850462489,PP_4011,,,,205553.14,,,,11314353.74,,,,0.018167466,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE
242,PP_4012-R3,0,FALSE,PP_4012,1,43.97244,5364281.5,0.678830384,PP_4012,,,,30872466,,,,60520980.4,,,,0.510111796,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
240,PP_4012-R1,0,FALSE,PP_4012,1,30.17422,7151988,0.905058163,PP_4012,,,,45848811,,,,60520980.4,,,,0.757568874,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
