Protein.Group,PP_5417_log2_FC,PP_5417_log10_pval,PP_1770_log2_FC,PP_1770_log10_pval,PP_1240_log2_FC,PP_1240_log10_pval,PP_0548_log2_FC,PP_0548_log10_pval
rpsI,,,,,-0.8732589246705703,6.35613380844683,-0.3631360278720192,3.4879402302404587
rpsK,,,,,-0.5820057034050883,2.487523508369722,-0.41957439726397006,1.875299923726955
rpsL,,,,,-0.5610076479339404,4.3042768636545246,-0.47795913165804865,3.3161088310271456
rpsN,,,,,-0.8162117045706879,8.72476556616727,-0.27844695371612005,2.2108642749862972
rpsP,,,,,-0.6689928090653882,3.2688310047515423,-0.3725217299930323,2.7395898663228744
rseP,,,,,1.1427255711648525,3.075665996242287,,
rsmA,,,,,-0.9710417682857428,2.3316186636489498,0.21426478240400781,1.5356020480733825
rsmC,,,,,-0.674506126490161,3.3841972694381184,0.1974168657123163,1.4635175057506935
rsmH,,,,,-0.8882244409017764,5.716018860037025,,
secA,,,,,0.7056174679745438,2.915370696569622,,
selB,,,,,2.7919108136328874,2.442678359277058,1.811665858891579,1.4500759120648037
serC,,,,,-0.7182675677066473,8.585605954780519,-0.1869141990908903,3.679475413026265
speC,,,,,-0.6856866256739231,2.335872818690556,,
spuD,,,,,1.142860700735474,12.390002319641797,0.2313503022437839,1.9898338978272727
srkA,,,,,0.9599451070703212,3.8382495096101903,,
sucA,,,,,0.44048702796531736,1.8150726193833226,-0.6586769612095811,4.954701444227496
tal,,,,,0.5915959159050028,1.423204049875027,,
tam,,,,,0.6428645036428597,1.3632188811973098,0.36569730742892204,3.744458809196073
tdcG-II,,,,,0.5832181562547298,1.6524385173524667,,
thiE,,,,,1.7894738399784742,2.7255055070447893,,
thiI,,,,,-2.4732923140641714,1.7716068509719607,-1.0140541328106967,7.109916259170321
tolC,,,,,1.1134530976363601,2.2386621698468923,0.2509960531768895,1.420170798463151
topA,,,,,-0.2037266144813885,1.552398538571673,,
tpm,,,,,2.5851725643777184,3.053345552810048,,
trhO,,,,,-3.096207798956029,2.316615283112827,,
trpB,,,,,-0.20912976453123172,2.2265421750903367,-0.35915797864447957,3.8219183404169854
trxA,,,,,0.3264961234122584,2.655418454222354,0.13440053380663508,1.3185377953973698
tsaD,,,,,-0.9255227240562256,1.5940298886872295,0.2776268771831192,1.9799163187087774
typA,,,,,-0.7274167682302161,7.87925087923993,-0.3688648384250704,7.447245818962587
ugpQ,,,,,0.4999787022374491,5.774979587738805,,
uup,,,,,-0.548890457594621,3.2933260328078613,,
uvrD,,,,,-1.1008748247657631,1.5388583819669381,-0.18656583756588213,2.342429873540057
vacJ,,,,,1.2761785881720138,2.478248426432438,0.638082437087176,1.9563187269122007
xenB,,,,,-2.5241858968287705,2.1723007786903126,-3.923433770703528,2.9204702661350006
ybeY,,,,,-5.319482491210596,6.679223376152637,,
ybgI,,,,,0.9306298659201192,5.584745287512579,-1.4255139610035732,3.505628089020568
ycgM,,,,,0.5113780413161366,3.1101668961653597,,
yciK,,,,,0.5921563134619927,1.4983348573037854,,
yciO,,,,,1.4584378253686314,2.258696440937198,,
ydcS,,,,,2.007348799000296,3.808773482094809,,
yfcH,,,,,2.958863130526903,2.974741768716659,,
yghU,,,,,0.5087247264859837,4.480256237689466,-0.19733072053477763,1.584439493638378
yhgF,,,,,-0.6534756052546142,3.279415360009506,,
yidC,,,,,0.1443335981086506,4.547500300769681,,
yihS,,,,,1.058542664311478,14.536340873812366,0.5128638794070165,2.6791117765344965
yjiY,,,,,1.031767520491192,1.8756810015575753,0.6547851807672019,2.703432320559343
ypfJ,,,,,2.2629381515840024,2.2600003673671196,1.078726972189357,3.0156021431054043
zapE,,,,,-1.2302905857399715,1.495690813088098,-0.22501016909209615,2.5212581226954396
zwfA,,,,,-0.24776257510359645,3.628584815155439,,
PP_0285,,,,,,,0.4574736137541367,2.6607635305861894
PP_0509,,,,,,,1.0691468923919747,2.059328636486458
PP_0541,,,,,,,-0.2561415565191595,1.657491038571189
PP_0619,,,,,,,-2.4450323962242235,2.03024874707826
PP_0765,,,,,,,1.2735283973221436,1.9793310673514888
PP_0941,,,,,,,-0.4703390753014024,5.14261766566999
PP_1246,,,,,,,0.5024344086312842,1.6643497751730159
PP_1325,,,,,,,0.2186188270829952,2.2112628774219654
PP_1658,,,,,,,-0.6018131126242968,1.6419161742259554
PP_1832,,,,,,,-1.719033803694178,1.556999516353459
PP_1959,,,,,,,0.9453213182457034,2.0551125885885493
PP_1983,,,,,,,1.9248072494677981,1.9446531685565425
PP_2006,,,,,,,1.4927061127505767,2.0341373686512663
PP_2016,,,,,,,0.6666939062290936,2.283517819765966
PP_2081,,,,,,,0.23574118496921315,2.3909790341600554
PP_2084,,,,,,,0.25662615204423134,1.886711284329234
PP_2129,,,,,,,0.4256193073209121,1.9350666656901685
PP_2140,,,,,,,0.453659781663444,2.6256520623844346
PP_2436,,,,,,,1.5543909067250241,6.141291383607838
PP_2474,,,,,,,0.9369331289945293,6.490436924773505
PP_2475,,,,,,,0.4078944674070065,1.5129826909754627
PP_3024,,,,,,,1.9263240140221802,1.5172110078732242
PP_3140,,,,,,,1.032609574914137,2.4453022074171256
PP_3145,,,,,,,0.5618663353350015,3.855148115551366
PP_3382,,,,,,,-0.3732230025792578,1.8921553760262737
PP_3557,,,,,,,1.4239577117663693,2.135682160994274
PP_3691,,,,,,,1.2510197635518057,2.553808263637389
PP_3738,,,,,,,-5.23221497225529,3.574774853788708
PP_3758,,,,,,,1.7669214801094373,2.5238699774324247
PP_3775,,,,,,,1.442483372686222,3.8591304101249815
PP_4268,,,,,,,-2.0209576989144225,2.8893122134737665
PP_4315,,,,,,,0.2750187761174026,2.134898763550801
PP_4539,,,,,,,-2.957649997112114,3.107013893144173
PP_4552,,,,,,,-0.41384734663504374,2.3644921180477896
PP_4932,,,,,,,0.676369367820714,2.2008945081997817
PP_4950,,,,,,,0.4795533319273212,1.4922731259636046
PP_5019,,,,,,,-0.6249123612728373,1.649882721974804
acnB,,,,,,,-0.3639295028137333,5.962352256705665
argC1,,,,,,,0.1787682507301196,3.410255896945934
aroF-I,,,,,,,-0.32791993176183176,3.3015484727977986
aspA,,,,,,,-5.4548986432503925,5.335616644482928
bktB,,,,,,,0.6900161120232294,1.3097778449206845
ccmE,,,,,,,0.36012186516271955,1.4255519733275248
coaE,,,,,,,-0.2681768141222755,1.8077436840736034
colR,,,,,,,-2.459325982478822,4.326426398248629
fkpB,,,,,,,-0.14138542750840813,2.5945355755253203
folD2,,,,,,,-0.18953570441399675,3.1438472262294805
ftsZ,,,,,,,0.31528615444962654,1.9856555237076476
glcB,,,,,,,0.17623861730400187,1.7327096560368502
gor,,,,,,,0.248010604214525,2.685031609397468
hemE,,,,,,,0.20235966924199972,1.746423195269695
hisD,,,,,,,-0.41304514276140497,6.938311403998679
lon-II,,,,,,,-0.15712390738167809,1.47853048543097
lptB,,,,,,,-0.19638750844052388,1.4433659096655544
mfd,,,,,,,-0.41319451753715114,4.352874934040496
miaA,,,,,,,0.4903832852767848,3.9824917638031225
mlaD,,,,,,,-0.7053808841377652,2.4159194476536334
motB,,,,,,,0.275801543306785,1.5709551720742367
mreC,,,,,,,0.37948427929387757,2.666814287797601
mscMB,,,,,,,1.0465546771055354,2.439372947247949
nhaA2,,,,,,,0.8546619867452282,1.529789368981024
nudJ,,,,,,,-0.9747164014124392,2.028756373355121
oprD,,,,,,,0.4359701372066133,3.9204663793117827
oprI,,,,,,,0.556914504296241,1.4443432878116955
paaX,,,,,,,0.9416426519091999,2.3796886359483116
pal,,,,,,,0.19873755758929873,1.9100929077293989
pnp,,,,,,,-0.1086310092175515,2.1535648128902456
ppnP,,,,,,,0.3032048659792144,1.8090098474750045
prfA,,,,,,,-0.7528048759177541,2.556062698788185
ptsP,,,,,,,0.23953587131251253,1.4770779525738926
puuB,,,,,,,1.8964777295471424,1.744360134126837
pykA,,,,,,,-0.40035748476240807,5.301047905225992
recD,,,,,,,1.557481154753079,4.409980298022151
rhlE,,,,,,,-0.20272401772401677,2.6702353570899042
rlmB,,,,,,,-0.2620361559245792,2.058817780186674
rpoD,,,,,,,0.2733391025285344,1.685996950448049
rpsD,,,,,,,-0.23636269903661505,1.3994295046270553
sbcD,,,,,,,1.0062993026138378,2.4326476824014334
sdhA,,,,,,,-0.46701827326926065,5.940397185283838
sdhB,,,,,,,-0.7266822062068208,4.345035851425346
secF,,,,,,,0.4222698462960955,3.082712483755805
spuB,,,,,,,-0.14117317091944712,1.3755356455099819
spuI,,,,,,,-0.3101868754692548,2.2164310359056443
tas,,,,,,,0.15179464521417085,2.5380433143539114
tolQ,,,,,,,-0.4263028945940451,6.901532326755719
trkA,,,,,,,-0.9238752198890195,3.1076625081287066
tsaE,,,,,,,0.1688766766514565,1.5744656675735227
ttgR,,,,,,,-4.212863178034787,3.319037751256501
tusD,,,,,,,0.7266241271114662,4.502231883868575
ubiE,,,,,,,-0.25854356081983276,2.9268824154211908
ubiH,,,,,,,-4.2183057836752385,5.011710074625097
waaF,,,,,,,0.428750866285328,1.7803826219334078
xdhA,,,,,,,0.6130478628932127,1.8669264571210047
xthA,,,,,,,0.6867257475190366,3.2460885445256147
ycfJ,,,,,,,-0.26527699402383087,1.4578496642468766
yegQ,,,,,,,-1.7873190251444326,1.9875639636618692
yjdM,,,,,,,-0.7991285884835432,2.2442496499377524
