Protein,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
Tsad,0.023565574555555555,0.01454583925,-0.6960743184430719,2.9784549830300794e-05,4.526008959530009
Tsf,0.6494144141111111,0.6159390185,-0.07635188349512752,0.4599071028505718,0.3373298830874354
Ttca,0.0021094625555555554,0.006406376583333334,1.6026331270068979,9.414254979190126e-06,5.026214043276536
Ttg2d,0.03600423533333333,0.06243513375,0.7941914697882342,7.069620283778458e-05,4.150603911958168
Ttga,0.04025030888888889,0.03402984383333333,-0.24219932416574402,0.3449015371459223,0.46230487007881305
Ttgb,0.132144187,0.014930040333333333,-3.1458229944547242,2.331909830934326e-07,6.632288246659489
Ttgc,0.050690226,0.008518604333333334,-2.573018608725311,2.2745241267648404e-05,4.643109452078579
Tufa,0.1268772311111111,0.14319983341666667,0.174596622297488,0.10174529991074702,0.9924856437240995
Tufb,2.0481213951111115,1.9071189105833335,-0.10290642869797204,0.11397496604650612,0.9431905285036464
Tyrs,0.04491526488888889,0.041137688666666665,-0.12674510433432035,0.5201750344170573,0.2838504954217569
Ubid,0.024901495666666666,0.013758605583333333,-0.8558981357643172,0.05921318245452541,1.2275815968254975
Ubie,0.022862005444444444,0.033104794666666666,0.5340882203748998,0.01109287642316509,1.9549558251104198
Ubig,0.018888812555555554,0.01101871175,-0.777576448181801,0.08249158162526361,1.0835903695136
Ubih,0.004003912666666667,0.0025343701666666663,-0.6597832485080394,0.2768286218230533,0.5577890093843691
Upp,0.02507018911111111,0.03501562775,0.48202607308136286,0.0019376659001204834,2.712721103571382
Ureb,0.001972961,0.003383434666666666,0.7781260924725649,0.1449247126540094,0.8388575520432824
Urec,0.005343082222222222,0.005358902416666666,0.004265327126881288,0.9879725251214775,0.0052551326937939225
Ureg,0.01544693688888889,0.022801819166666668,0.5618281479637958,0.016482701107479392,1.782971616671125
Uvra,0.042669295555555556,0.01702183375,-1.3258118268037913,0.0016806645142433151,2.7745189695788683
Uvrb,0.014562999,0.017493779,0.26453448895768783,0.4948691069510982,0.30550965691714865
Uvrd,0.01963504322222222,0.018504866,-0.08552608515041829,0.6598568038971775,0.18055030085915036
Vacj,0.01963686,0.025008212416666665,0.34883768127315445,0.08612850908145436,1.064853070527957
Vals,0.1060333198888889,0.08756130416666667,-0.2761523404677227,0.006078911005300274,2.216174214600412
Waaf,0.008258256333333332,0.008723794416666666,0.07911857214451168,0.8475384817972275,0.0718405738885656
Waag,0.008294658666666668,0.0012592568333333334,-2.7196100543131583,0.0011870296375128978,2.925538437534354
Waap,0.01940118977777778,0.00387967775,-2.3221363976084097,0.004614319246118625,2.335892361693692
Wbpm,0.001137536,0.0013363503333333332,0.23238606620935,0.544628151228063,0.2638999142134085
Xdha,0.008749961222222222,0.007253483666666667,-0.2706025713822535,0.4268856135524326,0.3696884810828476
Xdhb,0.016732885444444442,0.01794397458333333,0.1008132346633981,0.6637582857961728,0.17799004451221348
Xenb,0.01003734888888889,0.0030466810833333336,-1.7200678718854863,0.036106070348470194,1.4424197760108157
Xpt,0.029975678111111112,0.03271262166666667,0.1260549943183337,0.3690082589640591,0.43296391356349373
Xsea,0.011502666333333333,0.005212907583333333,-1.1418081300061973,0.0035264770317009714,2.4526589404137393
Xseb,0.008599474222222223,0.007998826166666667,-0.10446015611537823,0.7167683589283522,0.14462117444821565
Xtha,0.009331085000000001,0.010187001916666667,0.1266127722754385,0.7304378480667236,0.136416731666707
Yajc,0.062166810555555556,0.05778990675,-0.10532702187905615,0.25359364286439856,0.5958616376338267
Ycgr,0.05338456488888889,0.051588609583333334,-0.0493701114401003,0.6809300182818707,0.1668975198577705
Ychf,0.05953628344444444,0.05221860916666667,-0.18920513183711773,0.1435524585551749,0.8429893651472554
Yidc,0.03689175511111111,0.04287341783333334,0.21678500586313965,0.07963175671140652,1.098913703441712
Zape,0.014983771555555556,0.013405537333333334,-0.16057176141669594,0.4378560569957839,0.3586686381873164
Zipa,0.067657825,0.06803445008333334,0.00800865834082752,0.9555012946529733,0.01976872016285492
