Protein.Group,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
PP_4517,0.060731694083333336,0.037436248666666665,-0.6980137374837406,4.08054016890432e-06,5.389282342585007
PP_4519,0.046151559583333335,0.035653606,-0.3723314031843026,0.1256850406689984,0.9007164099951973
PP_4532,0.051778217583333334,0.054711375111111106,0.07949551408563385,0.21292099811299361,0.6717815066456784
PP_4533,0.0034230209166666668,0.004361862555555556,0.3496742025732091,0.4956179856809385,0.30485294172242006
PP_4539,0.0035619813333333332,0.005820268222222222,0.7084056840930494,0.263602262676918,0.5790508662180796
PP_4541,0.010492234750000001,0.002194234,-2.2575326989023257,2.58181193293423e-06,5.588075396253798
PP_4542,0.0012932473333333333,0.0012548519999999999,-0.04348099712917683,0.9371809591596354,0.028176543608904533
PP_4545,0.04510894475,0.04223911111111111,-0.09483406232784553,0.6217864630727926,0.20635873722493328
PP_4546,0.01974508683333333,0.02944044722222222,0.5763058747898963,0.0025497869761190784,2.593496101511344
PP_4549,0.0215319875,0.020351106111111114,-0.08137428382217582,0.611255285711107,0.21377737237508573
PP_4550,0.00026912591666666667,0.0015538463333333334,2.5294906029108937,0.07895221309633095,1.1026356918488014
PP_4552,0.02385740875,0.01748161622222222,-0.44859878255449753,0.07476273781574837,1.1263148031131527
PP_4554,0.00893528525,0.02219077033333333,1.312374058606906,0.04769398158543506,1.321536420312956
PP_4555,0.010135468916666666,0.011953560111111112,0.238027521411085,0.7128739686720102,0.14698724370826388
PP_4562,0.004841517666666667,0.017030098666666667,1.8145555295623026,0.0014449206967096443,2.8401559881506953
PP_4563,0.014643065166666669,0.01259609622222222,-0.2172408946187194,0.2067318082921358,0.6845926965562765
PP_4570,0.012415658416666668,0.024910162666666666,1.004573671276264,0.0003736404334085202,3.427546132827264
PP_4571,0.069197355,0.06227646011111111,-0.15202995157134724,0.16349675536419625,0.7864908616055759
PP_4573,0.023099239166666664,0.015255340444444444,-0.5985309574710923,0.00399090683105232,2.398928410835913
PP_4577,0.0031692358333333336,0.002788200888888889,-0.18480050881110358,0.7158141567799308,0.1451997167442711
PP_4583,0.00858833575,0.011398479555555556,0.40839089824427505,0.5110579592096675,0.2915298436274502
PP_4588,0.02682302925,0.03172589155555556,0.242188530270306,0.13462343134260196,0.8708793441450002
PP_4589,0.0015666616666666668,0.0029789816666666667,0.9271255932241916,0.22856624922514815,0.6409878984264339
PP_4591,0.008255607,0.004502091555555556,-0.874778898262176,0.0601595594282647,1.22069535291133
PP_4619,0.004372703416666667,0.005779803666666666,0.4024949874668165,0.5660594275795914,0.2471379721420055
PP_4620,0.018281903749999998,0.02944656522222222,0.6876830511086577,0.13517562455686996,0.8691016151610624
PP_4621,0.0018388754166666667,0.004849789111111111,1.3990982734712043,0.14428601315580938,0.8407757666449898
PP_4628,0.014222121749999999,0.018299068888888888,0.3636335299746942,0.1766449132739425,0.7528988641383627
PP_4633,0.023654311166666664,0.017077180333333334,-0.4700333622440164,0.038027079673794685,1.419907025370814
PP_4635,0.08688276716666667,0.08705488822222222,0.0028552560833392427,0.9823725531771881,0.007723779926655352
PP_4636,0.00231082225,0.002052860222222222,-0.1707708922798428,0.786395995030969,0.10435870695158127
PP_4639,0.0279134525,0.02659303188888889,-0.06991230727511347,0.8036064744348946,0.09495657291928228
PP_4641,0.018055169833333332,0.01895031188888889,0.06980960196940308,0.7872941843221238,0.10386295664401973
PP_4642,0.014764001333333334,0.01891651211111111,0.3575623313429052,0.520496197129886,0.2835824392015512
PP_4644,0.0060593575,0.005726099888888889,-0.08161198894998768,0.8946221296897223,0.048360363168432736
PP_4646,0.014173678333333333,0.018680948555555556,0.39835349903320966,0.28366196648565817,0.5471988906853238
PP_4648,0.00857917975,0.019001364,1.147191360894294,2.9318760647928487e-05,4.532854391982542
PP_4651,0.0062355190833333326,0.0031651839999999997,-0.9782202944149258,0.1542184707211831,0.8118636077903366
PP_4654,0.018159046916666668,0.024135874,0.41049058579761755,0.004263141386366442,2.3702702638106357
PP_4657,0.007249819,0.00289701,-1.3233803124881558,0.010728298377783031,1.969469156295284
PP_4658,0.06335690158333333,0.02322351311111111,-1.4479155525398424,3.5847697072191173e-10,9.4455387390468
PP_4666,0.049717332249999996,0.054415579444444445,0.13027087537469917,0.7230668446708484,0.140821552041865
PP_4667,0.0731290865,0.08782885522222222,0.2642496589643713,0.4327014485134991,0.36381165095249673
PP_4668,0.0031966740833333333,0.001370729,-1.2216282904897802,0.09427910003108174,1.025584571813821
PP_4672,0.005946955666666667,0.006280475444444444,0.07872245736733767,0.8982641499231684,0.046595932837312705
PP_4673,0.0023167585833333334,0.0049634453333333335,1.0992341861037167,0.006055296148331193,2.2178646118205343
PP_4674,0.0012485130833333334,0.005631544111111111,2.1733196090581886,0.005582604758902434,2.253163118541096
PP_4678,0.5898807203333333,0.5853300422222223,-0.011172929599310395,0.9365645975859804,0.028462262701325375
PP_4679,0.0673967265,0.08896677477777779,0.4005881322557023,0.0918543809510923,1.0369001253950612
PP_4680,0.10227271924999999,0.11211413544444444,0.13254682129369705,0.4175834220425714,0.37925675104589013
PP_4682,0.020612144750000002,0.02408150122222222,0.22443070234770618,0.12194123664658936,0.9138494049671534
PP_4683,0.0051225325,0.013981565555555556,1.4485967748313666,0.00011284976994811911,3.947499321923962
PP_4684,0.06451574825,0.07320702388888889,0.18233071093722067,0.05755879080362298,1.2398883383078818
PP_4692,0.011928114833333335,0.009353065555555555,-0.35085484724759647,0.07255074119716949,1.139358146338631
PP_4693,0.05224630733333333,0.07954979977777778,0.6065292254442324,0.0007113211816419214,3.1479342587374957
PP_4696,0.02782778525,0.023520855555555557,-0.2425855542223835,0.1656222272391318,0.7808813793897562
PP_4697,0.019484759583333334,0.01888392488888889,-0.04518748090723845,0.6887093448598662,0.16196402418247385
PP_4699,0.0081667225,0.009139062666666666,0.1622889984797683,0.6062901994609624,0.2173194519768507
PP_4700,0.011022704416666668,0.009956735111111111,-0.14673357774653692,0.6917219984960632,0.1600684124469067
PP_4704,0.012093085666666668,0.008543331222222221,-0.5013117876115984,0.026990970590331304,1.5687814980130996
PP_4707,0.010412517416666668,0.011021158444444444,0.08195696618677742,0.8920348799216378,0.04961816371655112
PP_4708,0.30894351291666666,0.2950056351111111,-0.06660056789888617,0.4799540629389297,0.3188003275553259
PP_4709,0.1327155165,0.179571963,0.43622506226439245,0.001320944880053734,2.8791153041023114
PP_4711,0.029575164666666667,0.06806003066666667,1.2024216002258983,0.02007555695053354,1.6973323973724115
PP_4712,0.16922268650000002,0.188529749,0.1558691976845186,0.2986656773571057,0.5248146836258235
PP_4713,0.12424511841666667,0.148254479,0.2548865220078734,0.16272858495815493,0.7885361520466746
PP_4714,0.01621943291666667,0.012049495333333334,-0.42875065559158704,0.09643631194134372,1.01575940690253
PP_4715,0.03447507241666667,0.03680895144444444,0.09450307088076329,0.3212684849635271,0.4931318747526313
PP_4716,0.05097471966666667,0.06650672222222222,0.38371823336131644,0.09771188288486056,1.010052617882937
PP_4717,0.021867619416666664,0.03301475011111111,0.5943145539711627,0.00015461738996223374,3.810741662164706
PP_4718,0.02466109075,0.03426260888888889,0.47439839707475545,0.045644579209037084,1.3406107922675097
PP_4720,0.018695099416666666,0.016851444333333337,-0.14978789341044269,0.38782662245196853,0.41136238198465225
PP_4722,0.0263065,0.026537358555555557,0.012605461494846036,0.9589635425645204,0.01819790332362229
PP_4723,0.12948843083333333,0.17322537077777778,0.4198270384104613,0.0015920457816256325,2.7980444476401187
PP_4724,0.08062990608333333,0.07829166744444443,-0.04245627153377567,0.6816269359027959,0.1664532558546065
PP_4725,0.11311551891666667,0.08822239166666666,-0.35858009703164373,0.00020385832668577572,3.6906715448945295
PP_4726,0.08940651483333334,0.08982986222222222,0.006815160229566451,0.9364344105837793,0.028522635927916436
PP_4727,1.188244861,1.0120033077777777,-0.2316181566379928,0.025084896548572475,1.600587685685732
PP_4728,0.23528032616666664,0.11889657011111113,-0.9846735920371369,1.6037421385284228e-07,6.794865459503745
PP_4729,0.011478057,0.014897095555555554,0.37615263599065696,0.31402534419902794,0.5030352996923689
PP_4730,0.11165502866666666,0.05254013444444444,-1.087556430756946,7.634356817544514e-06,5.117227545687785
PP_4731,0.027559918916666665,0.015754530444444446,-0.8068048873085722,0.00027876602482212293,3.554760157874599
PP_4733,0.018078511916666668,0.015909321444444444,-0.18440362718576964,0.3796619564680559,0.4206029185930323
PP_4740,0.005943878166666666,0.0069990569999999995,0.23575601247773645,0.6186973460146092,0.20852174694053316
PP_4741,0.017132517166666666,0.03230790755555556,0.9151501838953043,1.1023503821913837e-06,5.957680342992186
PP_4742,0.005150756583333333,0.005374335666666666,0.061302068877808424,0.8105898872987845,0.0911988187015685
PP_4748,0.0015218121111111112,0.0013802065555555557,-0.14090605858663843,0.8252016147179176,0.08343993088987567
PP_4760,0.008749563666666666,0.007421036777777777,-0.23759031587606932,0.6398515510643736,0.1939207729407424
PP_4762,0.0083674515,0.006753666888888889,-0.30911726063457684,0.3894316405587056,0.40956876580569596
PP_4766,0.012389286916666667,0.018076869222222222,0.5450516819908435,0.0023306646324616816,2.632520214145541
PP_4770,0.018326181166666667,0.020628033666666667,0.17070011871214363,0.5427726503582431,0.26538204402214916
PP_4772,0.0020339725833333332,0.0069147286666666665,1.765372408554416,0.017876338231326602,1.7477214368149288
PP_4776,0.014822145,0.01278734388888889,-0.2130376163640972,0.5000279868548969,0.3010056872709952
PP_4779,0.034937152666666665,0.076556942,1.131771168543054,0.0007900406544389535,3.10235055991941
PP_4782,0.034211085499999995,0.029496755333333333,-0.2139076152030052,0.05363802573075479,1.2705272157201093
PP_4783,0.01924742391666667,0.015199973222222222,-0.3405965857387631,0.4230799709084764,0.3735775341814022
PP_4784,0.029001898333333335,0.03577418611111111,0.3027716093232484,0.1604483592296367,0.794664719710006
PP_4787,0.03309346441666667,0.030677215888888887,-0.10937877230336082,0.5475822724692176,0.2615506202411505
PP_4789,0.029856081500000003,0.01717713822222222,-0.797535131608747,4.50908373910574e-07,6.34591169924791
PP_4790,0.015896614666666666,0.021158806,0.412538655116798,0.07503059032640524,1.1247616365900621
PP_4794,0.0852250425,0.1186709348888889,0.4776173117095118,8.179510466724277e-05,4.087272687522099
PP_4795,0.08757834083333334,0.05670243744444444,-0.6271633652332269,5.843961731008784e-07,6.233292636691562
PP_4798,0.02906239266666667,0.05620908711111112,0.9516499014158948,0.002013565913464924,2.6960341493266937
PP_4800,0.013155968499999999,0.013767037333333334,0.06550066590480834,0.7768796783065358,0.10964623872019076
PP_4801,0.015013685333333334,0.028820904444444444,0.9408374587418711,0.0023492934488690644,2.6290627323646696
PP_4802,0.04501226675,0.03632702633333333,-0.30927494440271064,0.0537155707655891,1.2698998052246275
PP_4803,0.08727738525,0.0595115761111111,-0.5524375536938203,1.1843307219582043e-05,4.926527004821434
PP_4805,0.004185337916666667,0.007291021111111112,0.800776770771195,0.23896156315959946,0.6216719494708516
PP_4809,0.05635703075,0.033044384999999996,-0.7701904576835964,7.326666492503556e-06,5.135093576955859
PP_4811,0.035146514999999996,0.03799108111111111,0.11227912329765125,0.46376462402586127,0.3337023824257438
PP_4817,0.02181333475,0.02207309288888889,0.017078453421313592,0.9708948589940554,0.012827798548285285
PP_4818,0.01575962225,0.013193049222222222,-0.2564549108615136,0.08429840517526777,1.074180641628313
PP_4819,0.00867196375,0.018713929333333334,1.1096818795649248,0.0002416974904068562,3.6167278589349747
PP_4822,0.07360734925,0.12447964344444445,0.7579881100452426,0.001636989339154708,2.7859541489089863
PP_4823,0.04296454066666666,0.04940886211111111,0.20162335958398808,0.15841270759919449,0.8002099829810804
PP_4826,0.004816188999999999,0.013608819777777777,1.498578041331013,0.0006153594592054211,3.2108711191112134
PP_4827,0.0037158265833333332,0.0019694576666666667,-0.9158847664148573,0.11464510251421604,0.9406444930184801
PP_4841,0.06235140325,0.040673958333333336,-0.6163166302879514,0.010963998464818993,1.9600310339425253
PP_4842,0.0022118095833333334,0.009723670222222222,2.1362737772565255,0.006441373238413414,2.191021535390422
PP_4845,0.006241772416666666,0.003938722666666667,-0.6642279181464251,0.024641491593893654,1.608333007084281
PP_4848,0.026500024583333334,0.023267298555555555,-0.18768998133981113,0.26587608626246734,0.5753207227334769
PP_4862,0.028349600833333332,0.022393600333333333,-0.34024192566832556,0.16121024840870704,0.7926073528170731
PP_4863,0.006380499833333333,0.005230796888888889,-0.2866386942926705,0.6440902854192181,0.1910532511012604
PP_4864,0.004302356833333333,0.0009488021111111112,-2.180948060424185,0.0026593084553653387,2.575231285574154
PP_4867,0.13503609258333335,0.12497271411111112,-0.11173192502868991,0.5343476308749207,0.27217611179095047
PP_4868,0.0051689995833333335,0.00744067911111111,0.5255492161926011,0.19343978916992152,0.7134541898207185
PP_4869,0.11081614075,0.05677393988888889,-0.9648672625797471,4.0218282738035324e-06,5.395576477083813
PP_4870,0.04742114791666666,0.016351864,-1.5360754839397397,2.9237656246519387e-05,4.534057444299682
PP_4873,0.009748107166666667,0.012558801000000001,0.3655047187590721,0.26373543478108263,0.5788315156520554
PP_4874,0.36592592625000003,0.46474016111111116,0.34487268674804283,0.00020763899761890966,3.6826910763527487
PP_4876,0.35342701049999997,0.41935426066666665,0.24675721259331343,0.030328280371180898,1.5181522137077785
PP_4877,0.32170893758333335,0.336162671,0.06340351328780706,0.2371748406281223,0.6249313825754674
PP_4879,0.024670196333333335,0.02483780522222222,0.009768499194105338,0.937531920424014,0.02801393679703274
PP_4880,0.03942713875,0.049004433,0.3137232460206558,0.1377551307025649,0.8608922168368577
PP_4881,0.026329407333333332,0.021071226444444445,-0.3214007589052426,0.1695711045863484,0.770648150828384
PP_4888,0.012931709333333333,0.017810415666666666,0.4618082016176977,0.23609584977752993,0.6269116471210159
PP_4889,0.20753510233333336,0.16224487166666665,-0.3551824960939105,0.020347455412278857,1.691489894522461
PP_4890,0.06993838516666666,0.044625950222222224,-0.6482015966643527,0.0015319787845666157,2.8147472489393466
PP_4891,0.08729818100000002,0.08166526444444444,-0.09622902125403247,0.41077829651573394,0.38639251043126893
PP_4892,0.07869812375,0.06361812444444444,-0.3068914009630887,0.004909256784711189,2.3089842509992433
PP_4893,0.03303731125,0.023677158555555557,-0.48060032077920195,0.008810653094866503,2.0549918980596775
PP_4894,0.13489735875,0.10356694877777778,-0.381298430452641,0.012371585353637086,1.907574644249612
PP_4895,0.006036112416666667,0.009887063777777778,0.7119224636661045,0.025391553512926143,1.5953107271904103
PP_4896,0.0016119209166666666,0.0026034747777777777,0.6916574653480851,0.23556469979826,0.6278897895701943
PP_4898,0.032023021,0.0183383,-0.8042495116040541,0.0021982504106708217,2.6579228370362102
PP_4902,0.007894283666666667,0.007741720222222222,-0.02815418971133686,0.9514678143254258,0.021605898178097792
PP_4903,0.009510274,0.01909677933333333,1.0057705364399898,0.00017421492079250776,3.7589146521966086
PP_4904,0.008740806083333334,0.005713202333333334,-0.6134667082801082,0.023187657698058126,1.6347431194165745
PP_4906,0.0033149055,0.0037441709999999997,0.17567858258724459,0.678237569484599,0.1686181571000435
PP_4907,0.023985677083333334,0.030926526666666662,0.3666716491549456,0.1442975941842603,0.8407409096633334
PP_4908,0.011737227083333334,0.007910521,-0.5692469911746747,0.03532065577909791,1.4519712417139572
PP_4909,0.05211319908333333,0.04392606011111111,-0.24657171585374718,0.11140114995809333,0.9531103260574725
PP_4910,0.01456668075,0.009410831333333333,-0.6302780954439472,0.059500939483273986,1.2254761769742977
PP_4911,0.010825953666666667,0.010078866666666665,-0.10316069673406075,0.8583247359926349,0.06634837139642215
PP_4912,0.017379194083333334,0.041704481555555555,1.2628412414030188,0.0015762399532083429,2.8023776685584862
PP_4915,0.013499992166666667,0.015308025222222223,0.1813296130166787,0.39669352939493396,0.4015448833952553
PP_4916,0.0034534918333333337,0.002941727777777778,-0.2313920636782108,0.528347376408631,0.2770804447922791
PP_4919,0.024750255750000002,0.01730667522222222,-0.5161148371515599,0.03694217914990029,1.4324774899227557
PP_4922,0.04860315866666667,0.08520321155555556,0.8098577347593606,0.026240834926022315,1.5810223507752037
PP_4923,0.0073324934999999996,0.020280421444444443,1.4677118408889058,0.00564949597413439,2.2479902965020457
PP_4928,0.005975244166666667,0.005441317222222223,-0.13504172898119762,0.6603789165055147,0.18020680062953262
PP_4931,0.019488533166666665,0.017030778222222223,-0.19448114756022206,0.46071966736621117,0.3365632480331751
PP_4932,0.0038382393333333334,0.005421859111111111,0.49834295117463806,0.6594353327535709,0.1808277869338291
PP_4934,0.030963224916666667,0.03983450455555556,0.3634628909031372,0.0069858941001990785,2.155778002157829
PP_4935,0.011141529333333332,0.012085743000000001,0.11735889228336523,0.5007537277959163,0.30037580897363725
PP_4937,0.013058137666666665,0.02449353377777778,0.9074517757602009,0.018600689355390648,1.7304709602071118
PP_4938,0.0037795589166666668,0.013359418222222223,1.8215673989890402,0.2255136481305104,0.6468271694028525
PP_4939,0.013787771583333332,0.007863481777777778,-0.8101491505698961,0.020117324122668416,1.6964297868390088
PP_4940,0.0091892865,0.005739882222222222,-0.6789317138840325,0.004229142701431498,2.3737476604670356
PP_4943,0.005458539166666666,0.013075132,1.2602387024510258,0.0017125244240880136,2.7663632258670643
PP_4944,0.028658628749999998,0.045809027333333335,0.6766623487389718,0.00032100853950997637,3.4934834142844386
PP_4945,0.0053799145,0.0035018667777777773,-0.6194590449334345,0.151856038816535,0.8185679329353696
PP_4947,0.021326553083333335,0.03449880266666667,0.6938954837506897,0.013853898527512076,1.8584279976651799
PP_4950,0.011556197083333332,0.017007153666666667,0.5574749969572336,0.0009249058992038312,3.0339024505424756
PP_4952,0.012887370416666667,0.019990078555555554,0.633326220216175,0.021961159525638815,1.6583447333343226
PP_4960,0.17895954991666665,0.17160746433333332,-0.06052122667072372,0.4922980444882198,0.30777188933320043
PP_4963,0.11508465566666666,0.1469475097777778,0.35260542024127844,0.041766165873251694,1.3791753910627973
PP_4964,0.008850206916666667,0.012156575222222223,0.45795375600112714,0.1505239949508509,0.8223942638966437
PP_4965,0.10751579308333332,0.1434112568888889,0.4156096770012284,0.00027304284135770977,3.5637692053199763
PP_4967,0.07407108941666667,0.065117155,-0.1858728871722775,0.33443389450262984,0.475689713740509
PP_4969,0.009204257166666667,0.013513257111111112,0.5540022524174331,0.19622564059301367,0.7072442444561186
PP_4975,0.050782934333333335,0.05263570744444444,0.05169807995253687,0.886508499975266,0.052317095963055484
PP_4977,0.014441199166666667,0.07069388222222223,2.2913948255050927,7.653458643978583e-07,6.116142260199794
PP_4980,0.046186727250000004,0.05974379133333333,0.3713104720618574,0.004811008856349938,2.317763843625316
PP_4981,0.02414720216666667,0.014794155777777778,-0.7068286677222875,0.007807455779893606,2.107490466861143
PP_4983,0.0033676265833333333,0.006260637777777777,0.8945774583606565,0.1835450500564787,0.7362573232937147
PP_4984,0.008983784416666666,0.004664913,-0.9454731326284662,0.00876238250331991,2.0573777925347776
PP_4988,0.00324503475,0.015143068333333334,2.2223517253212073,3.786476393632751e-05,4.421764746391723
PP_4991,0.024969149750000003,0.0051795750000000005,-2.26924106508937,1.2182820522590957e-05,4.914252153772942
PP_4993,0.031084843749999997,0.020088709444444446,-0.6298264428573881,0.0009827347222094408,3.0075636990842765
PP_4997,0.04972071916666667,0.029305134888888886,-0.7626936859149849,0.0002490010812439413,3.603798767051823
PP_4998,0.04505982325,0.04105820144444444,-0.13417122298430764,0.43529325972443045,0.3612180576005842
PP_4999,0.04074694533333333,0.048692882888888886,0.2570190094706507,0.0032998672155919694,2.4815035354845145
PP_5000,0.0779832265,0.05996984711111111,-0.3789265516824953,0.02485940481492072,1.604509273469513
PP_5001,0.16773475133333335,0.16080722877777778,-0.06084935629874062,0.6115470393250875,0.21357013203143058
PP_5007,0.03755891775,0.04557946833333334,0.2792286035027409,0.25535974870369843,0.5928475577128656
PP_5011,0.033104794666666666,0.022862005444444444,-0.5340882203748998,0.01109287642316509,1.9549558251104198
PP_5014,0.024277140416666666,0.016416390444444443,-0.5644615485401234,0.006020648240968248,2.220356745898499
PP_5020,0.01112116525,0.0038090934444444443,-1.5457883726809003,0.0010242468538653182,2.9895953613763138
PP_5023,0.007018115750000001,0.005395573111111111,-0.37930753321259947,0.17619393512359066,0.7540090447757855
PP_5024,0.027087969916666666,0.023737231,-0.1905006248623519,0.24632849326584477,0.608485349620858
PP_5025,0.0103704385,0.013211651999999999,0.34933397623957996,0.013018943181453971,1.8854242683861813
PP_5026,0.03239995141666666,0.03270454166666667,0.013499346313154442,0.9333432082606109,0.029958628444866176
PP_5028,0.0197431315,0.011510751888888887,-0.7783687626545746,0.008026343795916263,2.095482241877088
PP_5035,0.008492042083333333,0.007498714666666666,-0.1794681921596056,0.6177057764995099,0.20921833732163644
PP_5039,0.009868022666666667,0.004695028666666667,-1.071627062846061,9.930266272003798e-05,4.003039106095604
PP_5040,0.0597901865,0.06184678955555556,0.048789996349670774,0.31679784081248946,0.49921778707754666
PP_5041,0.0368985545,0.04849554566666667,0.3942879414774271,0.08303189833614605,1.0807550328043354
PP_5044,0.16470796091666667,0.19559589033333336,0.24796577084353755,0.04755794606278169,1.3227769100008229
PP_5045,0.006894303333333333,0.0076986177777777776,0.1591946699362495,0.5343469413823219,0.27217667218086683
PP_5046,0.33702504116666665,0.40173392688888887,0.2533845152586083,0.015539328288746662,1.8085677581731805
PP_5047,0.030503752999999998,0.015206975111111111,-1.0042535456576829,0.00017979471133759356,3.745223087189443
PP_5048,0.059111448000000004,0.049875670999999996,-0.2451013107294875,0.029184627730922327,1.5348458420295912
PP_5053,0.12275333616666667,0.11799485988888889,-0.05703822032040714,0.44813657137462093,0.34858961288655727
PP_5055,0.030339312583333333,0.02531148477777778,-0.2613962591482626,0.09327342272710296,1.0302420862346795
PP_5056,0.04800766966666667,0.05113174755555556,0.09095442653911646,0.20973769905409623,0.6783235007714145
PP_5057,0.0064024649999999995,0.0005834621111111111,-3.4559165828520313,0.003734686720858859,2.4277458225255693
PP_5058,0.03798334741666667,0.040810499666666666,0.10357332077107423,0.19779855084440598,0.7037768945516977
PP_5063,0.010103026416666666,0.020792460444444445,1.0412729625523465,0.005252470148695934,2.2796364071359028
PP_5064,0.016428669916666666,0.017510868111111112,0.0920349251347787,0.7708909127786402,0.11300707373913937
PP_5067,0.0018224726666666666,0.0037620175555555554,1.04560940398913,0.04825113677838179,1.3164924503872837
PP_5068,0.003577985,0.004330752111111111,0.27547025683794046,0.46113154988631666,0.33617516302720096
PP_5069,0.008306134916666668,0.0027139443333333334,-1.6137861762340442,6.940387252998125e-05,4.158616296526691
PP_5074,0.02710226066666667,0.016058356000000003,-0.7550889931717115,0.0006012313405001623,3.220958388944207
PP_5075,0.03620301225,0.06035726955555555,0.737417801766539,0.007632254266211987,2.117347169675375
PP_5076,0.08681972141666666,0.13642121455555556,0.651973313607719,0.006566983188827514,2.1826340954847203
PP_5077,0.034740399666666665,0.02500648766666667,-0.474311916153288,0.014652967298321683,1.8340744196241179
PP_5078,0.033939453333333335,0.034813565222222224,0.036686239163095116,0.7749468670347561,0.11072807316421415
PP_5079,0.005734082083333334,0.01042778988888889,0.8627989571936078,0.043066136563077055,1.3658640867838332
PP_5084,0.015070466999999999,0.01440731,-0.0649231295659429,0.7694010950748462,0.1138471999051787
PP_5085,0.327460829,0.2606671818888889,-0.3291133828167381,0.0011560245731263713,2.937032934202894
PP_5089,0.07966997141666667,0.11457090044444446,0.5241327019455485,1.5233588666825701e-07,6.817197775284553
PP_5090,0.006605880000000001,0.015805529,1.2586066545407038,1.462518067045774e-05,4.834898760206589
PP_5095,0.03954189,0.04749527055555555,0.26440203130787215,0.2314224579759451,0.6355944980127783
PP_5098,0.0117934035,0.007990382555555555,-0.5616436490369369,0.13193078566285632,0.879653851281166
PP_5099,0.006931949083333333,0.002086212666666667,-1.7323748252241322,0.007844417411812188,2.105439305006349
PP_5103,0.016543664666666666,0.015162877222222223,-0.12573531104700858,0.390757719613564,0.40809243352001784
PP_5104,0.03383077375,0.03256770844444444,-0.05489396243466306,0.5298621558212262,0.2758370978567481
PP_5109,0.007291468749999999,0.004760114888888889,-0.6152130572504362,0.0019984170411992282,2.6993138755736052
PP_5110,0.009352015166666667,0.007809423888888889,-0.2600611467190043,0.4920186821046799,0.30801840662098495
PP_5111,0.03721894691666667,0.04530356988888889,0.2835875021316714,0.0008130305496703188,3.089893135458852
PP_5112,0.013439556416666667,0.015787314222222223,0.2322802355517397,0.2798784671105713,0.5530305133766018
PP_5113,0.00326466425,0.0018491263333333336,-0.820090833539332,0.07550519498159204,1.1220231665930336
PP_5114,0.0073917675833333335,0.008541644111111111,0.20859439379572037,0.5734287019310063,0.24152057302488125
PP_5118,0.04404273416666666,0.037104798333333334,-0.24729826805335595,0.07687858156004625,1.1141946381689556
PP_5120,0.0044282225,0.01659374511111111,1.9058399123106367,4.541771871027858e-06,5.342774683775893
PP_5123,0.05361992558333333,0.04289621955555555,-0.3219187084782579,0.011492461299628278,1.939586950043277
PP_5125,0.005760241416666667,0.004791625333333333,-0.2656141721666661,0.4188490264306123,0.37794248969109184
PP_5126,0.005663118416666667,0.0014050832222222223,-2.0109411141892597,0.0005938551264058406,3.226319490164314
PP_5127,0.03179806583333333,0.045372295,0.5128726212383455,0.0005064532716990529,3.2954606189699094
PP_5128,0.08581018750000001,0.13366062566666667,0.6393536908983445,3.81550470355302e-08,7.418448006733861
PP_5139,0.0031974710833333336,0.002558928111111111,-0.32139169420591845,0.6184092411030346,0.20872402922869016
PP_5141,0.01057013625,0.005320576222222223,-0.9903395690998873,0.0031182963432846737,2.5060826145680695
PP_5145,0.028615360500000003,0.060554625,1.081447371049831,0.022312833282152483,1.651445279528886
PP_5146,0.0006521452222222222,0.00048708433333333336,-0.4210216843215153,0.5507337763424045,0.2590582875475954
PP_5149,0.02025090158333333,0.02945293188888889,0.5404251149741791,0.0010600378879974898,2.974678611853931
PP_5150,0.02540488525,0.01951765722222222,-0.38032605653312856,0.05438616376928606,1.2645115738854746
PP_5153,0.018142616666666667,0.019860585,0.13052557117985894,0.5372205570094499,0.2698473771929107
PP_5154,0.006429077583333334,0.009622395555555555,0.5817843460031508,0.012597323101104852,1.8997217315436112
PP_5155,0.12169118158333332,0.14838203066666666,0.28609176337750775,0.0006304653354513254,3.2003387870228104
PP_5156,0.039230111166666665,0.021459559,-0.8703409949883956,0.00024375551738849637,3.613045545294001
PP_5157,0.0032250918333333336,0.0009271226666666666,-1.79850810322398,0.00010660359654407521,3.9722281430308617
PP_5160,0.0024869459166666666,0.0021717555555555556,-0.19551340568846792,0.7222730408321393,0.14129859507511353
PP_5165,0.00850348925,0.013168789222222222,0.6309958548487347,0.0686825584172136,1.163153535791498
PP_5168,0.010160577416666667,0.027082821,1.4143956291695918,0.007675279367444907,2.114905807963915
PP_5171,0.006371950833333333,0.014210837,1.1571844899366044,0.001331248663874968,2.8757408151022723
PP_5179,0.024624475833333336,0.01867240844444444,-0.3991849907614958,0.08012576167438422,1.096227829056155
PP_5180,0.03471829216666667,0.027026684,-0.36131146832997346,0.05368343682968557,1.2701596882863737
PP_5181,0.12521805691666668,0.09956314688888888,-0.3307588839813819,0.0035727058573004605,2.447002738012448
PP_5182,0.012785491666666668,0.009343437444444444,-0.45248232129466714,0.05658798264421439,1.2472757883425027
PP_5183,0.04041925266666667,0.04515363077777777,0.15979935145977966,0.4392168137240865,0.35732104294816786
PP_5184,0.026301165,0.03401977055555556,0.3712467063023662,0.0010045959344207522,2.9980085837538195
PP_5185,0.017670922583333335,0.03355557577777778,0.9251751487382411,3.1945724440813436e-05,4.495587258820608
PP_5187,0.02910949875,0.04181043244444445,0.522372967986862,0.0015496962578878182,2.8097534156684136
